Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
51	:	1771315218.512	     1.207	0	0	0	0	$BIN -f Exp/G6_I200_S0//55.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/55.txt 2>&1
44	:	1771315218.157	     1.792	0	0	0	0	$BIN -f Exp/G6_I200_S0//49.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/49.txt 2>&1
49	:	1771315218.443	     1.523	0	0	0	0	$BIN -f Exp/G6_I200_S0//53.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/53.txt 2>&1
53	:	1771315218.646	     1.423	0	0	0	0	$BIN -f Exp/G6_I200_S0//57.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/57.txt 2>&1
61	:	1771315219.178	     1.114	0	0	0	0	$BIN -f Exp/G6_I200_S0//64.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/64.txt 2>&1
52	:	1771315218.565	     1.734	0	0	0	0	$BIN -f Exp/G6_I200_S0//56.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/56.txt 2>&1
50	:	1771315218.499	     1.957	0	0	0	0	$BIN -f Exp/G6_I200_S0//54.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/54.txt 2>&1
58	:	1771315219.146	     1.399	0	0	0	0	$BIN -f Exp/G6_I200_S0//61.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/61.txt 2>&1
63	:	1771315219.455	     1.180	0	0	0	0	$BIN -f Exp/G6_I200_S0//66.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/66.txt 2>&1
54	:	1771315218.731	     1.942	0	0	0	0	$BIN -f Exp/G6_I200_S0//58.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/58.txt 2>&1
62	:	1771315219.349	     1.338	0	0	0	0	$BIN -f Exp/G6_I200_S0//65.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/65.txt 2>&1
64	:	1771315219.472	     1.230	0	0	0	0	$BIN -f Exp/G6_I200_S0//67.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/67.txt 2>&1
55	:	1771315218.794	     2.117	0	0	0	0	$BIN -f Exp/G6_I200_S0//59.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/59.txt 2>&1
66	:	1771315219.726	     1.230	0	0	0	0	$BIN -f Exp/G6_I200_S0//69.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/69.txt 2>&1
65	:	1771315219.681	     1.361	0	0	0	0	$BIN -f Exp/G6_I200_S0//68.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/68.txt 2>&1
68	:	1771315219.972	     1.096	0	0	0	0	$BIN -f Exp/G6_I200_S0//70.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/70.txt 2>&1
69	:	1771315220.072	     1.125	0	0	0	0	$BIN -f Exp/G6_I200_S0//71.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/71.txt 2>&1
67	:	1771315219.956	     1.309	0	0	0	0	$BIN -f Exp/G6_I200_S0//6.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/6.txt 2>&1
46	:	1771315218.341	     2.997	0	0	0	0	$BIN -f Exp/G6_I200_S0//50.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/50.txt 2>&1
59	:	1771315219.154	     2.243	0	0	0	0	$BIN -f Exp/G6_I200_S0//62.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/62.txt 2>&1
48	:	1771315218.417	     3.004	0	0	0	0	$BIN -f Exp/G6_I200_S0//52.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/52.txt 2>&1
71	:	1771315220.303	     1.220	0	0	0	0	$BIN -f Exp/G6_I200_S0//73.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/73.txt 2>&1
72	:	1771315220.463	     1.224	0	0	0	0	$BIN -f Exp/G6_I200_S0//74.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/74.txt 2>&1
60	:	1771315219.157	     2.540	0	0	0	0	$BIN -f Exp/G6_I200_S0//63.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/63.txt 2>&1
57	:	1771315219.046	     2.730	0	0	0	0	$BIN -f Exp/G6_I200_S0//60.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/60.txt 2>&1
73	:	1771315220.549	     1.399	0	0	0	0	$BIN -f Exp/G6_I200_S0//75.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/75.txt 2>&1
78	:	1771315220.915	     1.101	0	0	0	0	$BIN -f Exp/G6_I200_S0//7.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/7.txt 2>&1
75	:	1771315220.676	     1.375	0	0	0	0	$BIN -f Exp/G6_I200_S0//77.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/77.txt 2>&1
82	:	1771315221.203	     1.268	0	0	0	0	$BIN -f Exp/G6_I200_S0//83.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/83.txt 2>&1
56	:	1771315218.909	     3.761	0	0	0	0	$BIN -f Exp/G6_I200_S0//5.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/5.txt 2>&1
83	:	1771315221.269	     1.425	0	0	0	0	$BIN -f Exp/G6_I200_S0//84.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/84.txt 2>&1
79	:	1771315220.961	     1.829	0	0	0	0	$BIN -f Exp/G6_I200_S0//80.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/80.txt 2>&1
87	:	1771315221.528	     1.275	0	0	0	0	$BIN -f Exp/G6_I200_S0//88.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/88.txt 2>&1
80	:	1771315221.045	     1.763	0	0	0	0	$BIN -f Exp/G6_I200_S0//81.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/81.txt 2>&1
86	:	1771315221.426	     1.477	0	0	0	0	$BIN -f Exp/G6_I200_S0//87.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/87.txt 2>&1
74	:	1771315220.639	     2.274	0	0	0	0	$BIN -f Exp/G6_I200_S0//76.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/76.txt 2>&1
76	:	1771315220.691	     2.302	0	0	0	0	$BIN -f Exp/G6_I200_S0//78.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/78.txt 2>&1
70	:	1771315220.295	     2.700	0	0	0	0	$BIN -f Exp/G6_I200_S0//72.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/72.txt 2>&1
81	:	1771315221.073	     1.989	0	0	0	0	$BIN -f Exp/G6_I200_S0//82.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/82.txt 2>&1
92	:	1771315222.021	     1.120	0	0	0	0	$BIN -f Exp/G6_I200_S0//92.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/92.txt 2>&1
89	:	1771315221.701	     1.444	0	0	0	0	$BIN -f Exp/G6_I200_S0//8.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/8.txt 2>&1
93	:	1771315222.056	     1.176	0	0	0	0	$BIN -f Exp/G6_I200_S0//93.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/93.txt 2>&1
84	:	1771315221.344	     1.949	0	0	0	0	$BIN -f Exp/G6_I200_S0//85.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/85.txt 2>&1
96	:	1771315222.699	     1.062	0	0	0	0	$BIN -f Exp/G6_I200_S0//96.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/96.txt 2>&1
95	:	1771315222.675	     1.180	0	0	0	0	$BIN -f Exp/G6_I200_S0//95.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/95.txt 2>&1
90	:	1771315221.782	     2.121	0	0	0	0	$BIN -f Exp/G6_I200_S0//90.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/90.txt 2>&1
88	:	1771315221.692	     2.251	0	0	0	0	$BIN -f Exp/G6_I200_S0//89.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/89.txt 2>&1
94	:	1771315222.476	     1.585	0	0	0	0	$BIN -f Exp/G6_I200_S0//94.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/94.txt 2>&1
91	:	1771315221.953	     2.142	0	0	0	0	$BIN -f Exp/G6_I200_S0//91.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/91.txt 2>&1
98	:	1771315222.808	     1.348	0	0	0	0	$BIN -f Exp/G6_I200_S0//98.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/98.txt 2>&1
99	:	1771315222.812	     1.368	0	0	0	0	$BIN -f Exp/G6_I200_S0//99.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/99.txt 2>&1
77	:	1771315220.705	     4.268	0	0	0	0	$BIN -f Exp/G6_I200_S0//79.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/79.txt 2>&1
100	:	1771315222.908	     2.279	0	0	0	0	$BIN -f Exp/G6_I200_S0//9.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/9.txt 2>&1
97	:	1771315222.795	     3.442	0	0	0	0	$BIN -f Exp/G6_I200_S0//97.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/97.txt 2>&1
85	:	1771315221.401	     5.869	0	0	0	0	$BIN -f Exp/G6_I200_S0//86.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/86.txt 2>&1
