[1.78843, 99.694, -66.5519, -38.5755]
[1.78843, 101.12, -67.9778, -38.5755]
[1.78843, 102.512, -69.3699, -38.5755]
[1.78843, 104.266, -69.3699, -40.3293]
[1.78843, 105.605, -70.7095, -40.3293]
[1.78843, 105.605, -65.5635, -45.4753]
[1.78843, 107.223, -65.5635, -47.0925]
[1.78843, 107.223, -60.6798, -51.9762]
[1.78843, 107.223, -64.9572, -47.6988]
[1.78843, 107.223, -60.1004, -52.5556]
[-4.02469, 107.223, -54.2873, -52.5556]
[-9.59731, 107.223, -48.7147, -52.5556]
[-11.7186, 109.344, -48.7147, -52.5556]
[-11.7186, 110.871, -50.2415, -52.5556]
[-11.7186, 112.359, -51.73, -52.5556]
[-11.7186, 113.811, -53.182, -52.5556]
[-11.7186, 115.228, -54.599, -52.5556]
[-11.7186, 116.612, -55.9825, -52.5556]
[-17.0911, 116.612, -55.9825, -47.1831]
[-13.287, 116.612, -55.9825, -50.9872]
[-13.287, 118.021, -55.9825, -52.397]
[-13.287, 119.357, -57.3178, -52.397]
[-13.287, 111.774, -57.3178, -44.8144]
[-13.287, 113.32, -57.3178, -46.3599]
[-13.287, 114.694, -58.6919, -46.3599]
[-13.287, 107.092, -51.0906, -46.3599]
[-9.65047, 107.092, -54.7271, -46.3599]
[-9.65047, 99.6285, -47.2632, -46.3599]
[-5.99031, 99.6285, -47.2632, -50.02]
[-2.48733, 99.6285, -47.2632, -53.523]
[-2.48733, 99.6285, -42.9312, -57.855]
[-2.48733, 101.163, -42.9312, -59.3891]
[0.745503, 101.163, -42.9312, -62.6219]
[7.29121, 94.6169, -42.9312, -62.6219]
[7.29121, 87.4774, -35.7918, -62.6219]
[7.29121, 87.4774, -31.9162, -66.4974]
[7.29121, 89.0566, -31.9162, -68.0766]
[7.29121, 90.5952, -31.9162, -69.6152]
[1.17981, 90.5952, -31.9162, -63.5038]
[1.17981, 90.5952, -28.1448, -67.2752]
[1.17981, 92.1244, -28.1448, -68.8044]
[1.17981, 92.1244, -24.5698, -72.3794]
[1.17981, 92.1244, -30.0907, -66.8585]
[1.17981, 85.2159, -23.1822, -66.8585]
[1.17981, 85.2159, -28.6154, -61.4253]
[4.29586, 85.2159, -28.6154, -64.5413]
[4.29586, 77.907, -28.6154, -57.2324]
[4.29586, 79.7462, -28.6154, -59.0716]
[10.379, 73.663, -28.6154, -59.0716]
[10.379, 67.0848, -22.0372, -59.0716]
[10.379, 69.6861, -24.6385, -59.0716]
[10.379, 72.1926, -27.145, -59.0716]
[10.379, 74.6096, -29.562, -59.0716]
[5.02578, 74.6096, -24.2087, -59.0716]
[2.04989, 77.5855, -24.2087, -59.0716]
[-0.809022, 80.4444, -24.2087, -59.0716]
[3.14201, 80.4444, -28.1598, -59.0716]
[6.91965, 80.4444, -31.9374, -59.0716]
[10.5335, 80.4444, -35.5512, -59.0716]
[10.5335, 82.579, -37.6859, -59.0716]
[4.56521, 82.579, -37.6859, -53.1034]
[-0.837548, 82.579, -32.2831, -53.1034]
[-0.837548, 82.579, -28.2751, -57.1114]
[5.39833, 76.3431, -28.2751, -57.1114]
[5.39833, 78.6681, -30.6001, -57.1114]
[5.39833, 80.914, -32.846, -57.1114]
[5.39833, 80.914, -37.8578, -52.0996]
[5.39833, 80.914, -33.7038, -56.2536]
[5.39833, 80.914, -29.734, -60.2234]
[2.53903, 83.7733, -29.734, -60.2234]
[-2.64823, 83.7733, -24.5467, -60.2234]
[-7.60778, 83.7733, -19.5872, -60.2234]
[-7.60778, 77.1763, -12.9902, -60.2234]
[-3.25624, 77.1763, -17.3417, -60.2234]
[0.9012, 77.1763, -21.4992, -60.2234]
[-4.89634, 77.1763, -21.4992, -54.4258]
[-7.62963, 79.9096, -21.4992, -54.4258]
[-10.2603, 82.5402, -21.4992, -54.4258]
[-15.7039, 82.5402, -21.4992, -48.9822]
[-15.7039, 84.4329, -21.4992, -50.8748]
[-15.7039, 86.2696, -21.4992, -52.7116]
[-15.7039, 86.2696, -26.6633, -47.5474]
[-11.4768, 86.2696, -30.8904, -47.5474]
[-4.97829, 79.7711, -30.8904, -47.5474]
[-10.0263, 79.7711, -25.8423, -47.5474]
[-10.0263, 81.7272, -25.8423, -49.5035]
[-3.63567, 75.3365, -25.8423, -49.5035]
[-3.63567, 75.3365, -21.8971, -53.4488]
[-8.51471, 75.3365, -17.018, -53.4488]
[-8.51471, 77.8787, -19.5602, -53.4488]
[-4.28956, 77.8787, -23.7853, -53.4488]
[-0.895257, 77.8787, -23.7853, -56.8431]
[3.06702, 77.8787, -27.7476, -56.8431]
[-2.08843, 77.8787, -22.5921, -56.8431]
[-2.08843, 77.8787, -27.8224, -51.6128]
[-2.08843, 71.2413, -21.1851, -51.6128]
[-2.08843, 64.3228, -21.1851, -44.6943]
[-2.08843, 58.0476, -14.9099, -44.6943]
[-2.08843, 58.0476, -20.0429, -39.5613]
[3.68892, 52.2703, -20.0429, -39.5613]
[9.22616, 46.733, -20.0429, -39.5613]
[3.68457, 46.733, -20.0429, -34.0198]
[0.160653, 50.257, -20.0429, -34.0198]
[0.160653, 44.2749, -14.0608, -34.0198]
[-3.34053, 47.7761, -14.0608, -34.0198]
[-3.34053, 47.7761, -10.0338, -38.0468]
[-3.34053, 42.0465, -4.30415, -38.0468]
[-3.34053, 44.8175, -4.30415, -40.8178]
[-3.34053, 44.8175, -9.58348, -35.5385]
[-3.34053, 48.1021, -12.8681, -35.5385]
[-3.34053, 48.1021, -17.8447, -30.5619]
[0.807591, 48.1021, -21.9928, -30.5619]
[0.807591, 51.0679, -24.9586, -30.5619]
[0.807591, 44.9735, -18.8642, -30.5619]
[0.807591, 44.9735, -23.5973, -25.8288]
[0.807591, 44.9735, -28.1191, -21.307]
[0.807591, 47.8802, -31.0257, -21.307]
[4.78699, 47.8802, -31.0257, -25.2864]
[4.78699, 41.8416, -31.0257, -19.2479]
[8.46655, 41.8416, -34.7053, -19.2479]
[12.3227, 41.8416, -34.7053, -23.104]
[8.50608, 45.6582, -34.7053, -23.104]
[12.277, 45.6582, -34.7053, -26.8749]
[6.77355, 45.6582, -29.2018, -26.8749]
[6.77355, 48.5303, -32.0739, -26.8749]
[6.77355, 51.2915, -34.8351, -26.8749]
[1.38454, 51.2915, -29.4461, -26.8749]
[1.38454, 54.0502, -32.2048, -26.8749]
[7.00748, 48.4273, -32.2048, -26.8749]
[7.00748, 48.4273, -36.5575, -22.5222]
[3.44872, 51.986, -36.5575, -22.5222]
[3.44872, 54.8649, -36.5575, -25.4011]
[0.101818, 58.2118, -36.5575, -25.4011]
[0.101818, 51.9723, -36.5575, -19.1616]
[3.76306, 51.9723, -40.2188, -19.1616]
[7.72457, 51.9723, -40.2188, -23.1231]
[11.1445, 51.9723, -43.6387, -23.1231]
[11.1445, 54.4556, -46.122, -23.1231]
[11.1445, 54.4556, -50.0819, -19.1632]
[11.1445, 54.4556, -53.8679, -15.3772]
[11.1445, 56.7174, -56.1297, -15.3772]
[11.1445, 56.7174, -59.7028, -11.8041]
[11.1445, 59.7144, -59.7028, -14.8012]
[11.1445, 52.8502, -52.8386, -14.8012]
[11.1445, 52.8502, -47.5264, -20.1134]
[11.1445, 52.8502, -51.3891, -16.2507]
[11.1445, 46.238, -44.7769, -16.2507]
[5.4539, 46.238, -39.0863, -16.2507]
[5.4539, 39.9663, -32.8145, -16.2507]
[5.4539, 34.2695, -32.8145, -10.5539]
[5.4539, 34.2695, -36.7907, -6.57775]
[1.62191, 38.1015, -36.7907, -6.57775]
[1.62191, 41.5907, -36.7907, -10.0669]
[1.62191, 41.5907, -40.6686, -6.18904]
[1.62191, 44.3204, -43.3983, -6.18904]
[1.62191, 38.7426, -43.3983, -0.61124]
[1.62191, 38.7426, -46.9278, 2.91826]
[1.62191, 41.4081, -49.5933, 2.91826]
[1.62191, 45.0298, -49.5933, -0.70346]
[1.62191, 48.4966, -49.5933, -4.17021]
[1.62191, 51.8173, -49.5933, -7.49097]
[4.97303, 51.8173, -52.9444, -7.49097]
[4.97303, 54.1399, -55.2669, -7.49097]
[1.57888, 57.534, -55.2669, -7.49097]
[4.81287, 57.534, -58.5009, -7.49097]
[4.81287, 59.668, -60.6349, -7.49097]
[4.81287, 62.6922, -60.6349, -10.5152]
[-1.07227, 62.6922, -54.7498, -10.5152]
[-1.07227, 62.6922, -49.3047, -15.9603]
[-1.07227, 65.4909, -49.3047, -18.7589]
[-1.07227, 65.4909, -53.0988, -14.9648]
[2.26186, 65.4909, -56.433, -14.9648]
[5.45777, 65.4909, -59.6289, -14.9648]
[5.45777, 67.4808, -61.6188, -14.9648]
[8.48366, 67.4808, -64.6447, -14.9648]
[2.44587, 67.4808, -58.6069, -14.9648]
[2.44587, 67.4808, -62.1181, -11.4535]
[-3.42146, 67.4808, -56.2508, -11.4535]
[-3.42146, 67.4808, -59.7375, -7.96689]
[-3.42146, 69.4384, -61.6951, -7.96689]
[87.2056, -21.1887, -61.6951, -7.96689]
[89.6968, -21.1887, -61.6951, -10.4581]
[89.6968, -25.4208, -61.6951, -6.2259]
[89.6968, -30.695, -56.4209, -6.2259]
[89.6968, -30.695, -59.7935, -2.85338]
[82.3914, -30.695, -52.4881, -2.85338]
[82.3914, -30.695, -55.8724, 0.530923]
[82.3914, -26.7831, -59.7843, 0.530923]
[84.13, -26.7831, -61.5228, 0.530923]
[77.4046, -20.0577, -61.5228, 0.530923]
[77.4046, -16.4999, -65.0806, 0.530923]
[80.2375, -16.4999, -65.0806, -2.30202]
[80.2375, -16.4999, -59.2494, -8.13321]
[80.2375, -16.4999, -62.6026, -4.78002]
[81.9668, -16.4999, -64.3319, -4.78002]
[81.9668, -16.4999, -67.5102, -1.6017]
[81.9668, -20.6393, -67.5102, 2.53766]
[83.6053, -20.6393, -69.1487, 2.53766]
[83.6053, -20.6393, -72.083, 5.47196]
[83.6053, -20.6393, -74.9028, 8.29173]
[86.4686, -20.6393, -74.9028, 5.4285]
[79.0102, -20.6393, -67.4444, 5.4285]
[79.0102, -24.5316, -67.4444, 9.32078]
[71.7458, -24.5316, -60.1801, 9.32078]
[74.8655, -24.5316, -60.1801, 6.20108]
[74.8655, -24.5316, -63.2199, 9.2409]
[77.9206, -24.5316, -63.2199, 6.18588]
[77.9206, -24.5316, -57.2556, 0.221587]
[77.9206, -29.7287, -52.0585, 0.221587]
[80.1938, -32.0019, -52.0585, 0.221587]
[82.0755, -32.0019, -53.9403, 0.221587]
[84.813, -32.0019, -53.9403, -2.51585]
[87.4475, -32.0019, -53.9403, -5.15041]
[87.4475, -35.877, -53.9403, -1.27535]
[89.4654, -37.8948, -53.9403, -1.27535]
[89.4654, -37.8948, -48.3173, -6.89827]
[91.4208, -39.8502, -48.3173, -6.89827]
[91.4208, -39.8502, -42.9324, -12.2832]
[91.4208, -44.391, -38.3916, -12.2832]
[93.3391, -44.391, -40.3099, -12.2832]
[95.2002, -44.391, -42.171, -12.2832]
[95.2002, -48.8132, -37.7487, -12.2832]
[88.5325, -48.8132, -37.7487, -5.61554]
[81.396, -41.6767, -37.7487, -5.61554]
[81.396, -37.117, -42.3084, -5.61554]
[83.49, -39.211, -42.3084, -5.61554]
[83.49, -33.995, -42.3084, -10.8316]
[83.49, -29.7089, -46.5945, -10.8316]
[83.49, -29.7089, -41.3314, -16.0947]
[85.6704, -31.8893, -41.3314, -16.0947]
[85.6704, -27.065, -41.3314, -20.919]
[85.6704, -31.8554, -36.5411, -20.919]
[87.7803, -33.9652, -36.5411, -20.919]
[87.7803, -33.9652, -40.6644, -16.7957]
[87.7803, -29.1104, -40.6644, -21.6505]
[89.7192, -29.1104, -42.6033, -21.6505]
[91.9299, -29.1104, -42.6033, -23.8612]
[93.9837, -31.1642, -42.6033, -23.8612]
[93.9837, -26.5291, -42.6033, -28.4963]
[87.1021, -19.6475, -42.6033, -28.4963]
[89.3906, -21.936, -42.6033, -28.4963]
[91.4946, -21.936, -42.6033, -30.6004]
[93.3491, -21.936, -44.4578, -30.6004]
[95.4953, -24.0822, -44.4578, -30.6004]
[97.5723, -26.1592, -44.4578, -30.6004]
[90.5717, -26.1592, -44.4578, -23.5997]
[92.4125, -26.1592, -46.2986, -23.5997]
[94.5469, -26.1592, -46.2986, -25.7341]
[87.3604, -26.1592, -39.1121, -25.7341]
[89.5425, -26.1592, -39.1121, -27.9163]
[89.5425, -26.1592, -43.3339, -23.6945]
[91.415, -26.1592, -45.2064, -23.6945]
[93.5641, -26.1592, -45.2064, -25.8435]
[93.5641, -26.1592, -40.303, -30.747]
[93.5641, -30.7336, -40.303, -26.1726]
[95.6385, -30.7336, -40.303, -28.247]
[97.6476, -30.7336, -40.303, -30.2561]
[97.6476, -30.7336, -35.6066, -34.9524]
[97.6476, -26.3707, -39.9696, -34.9524]
[90.5072, -26.3707, -32.8291, -34.9524]
[90.5072, -30.9869, -28.2129, -34.9524]
[90.5072, -35.3967, -23.8031, -34.9524]
[92.485, -37.3745, -23.8031, -34.9524]
[92.485, -32.5997, -28.5779, -34.9524]
[94.4754, -34.5901, -28.5779, -34.9524]
[94.4754, -38.9276, -24.2404, -34.9524]
[96.5662, -38.9276, -26.3312, -34.9524]
[98.5907, -38.9276, -28.3557, -34.9524]
[100.395, -40.7323, -28.3557, -34.9524]
[102.33, -40.7323, -30.29, -34.9524]
[95.1941, -40.7323, -30.29, -27.8168]
[95.1941, -44.9158, -30.29, -23.6333]
[96.9617, -46.6834, -30.29, -23.6333]
[98.6798, -48.4015, -30.29, -23.6333]
[100.351, -50.0724, -30.29, -23.6333]
[102.358, -50.0724, -30.29, -25.6408]
[102.358, -50.0724, -25.7142, -30.2166]
[104.235, -50.0724, -25.7142, -32.0936]
[104.235, -54.1433, -25.7142, -28.0227]
[106.151, -54.1433, -27.6304, -28.0227]
[106.151, -54.1433, -32.111, -23.542]
[107.945, -54.1433, -33.905, -23.542]
[109.838, -54.1433, -33.905, -25.4352]
[111.676, -54.1433, -33.905, -27.2724]
[111.676, -49.2205, -38.8279, -27.2724]
[111.676, -49.2205, -43.0416, -23.0586]
[104.302, -49.2205, -35.6675, -23.0586]
[97.1275, -49.2205, -28.4934, -23.0586]
[90.2511, -49.2205, -28.4934, -16.1822]
[92.0278, -50.9972, -28.4934, -16.1822]
[93.7545, -52.7239, -28.4934, -16.1822]
[86.8455, -52.7239, -21.5844, -16.1822]
[89.1979, -52.7239, -21.5844, -18.5347]
[90.94, -54.466, -21.5844, -18.5347]
[90.94, -58.2092, -17.8412, -18.5347]
[93.1941, -58.2092, -20.0953, -18.5347]
[93.1941, -61.839, -16.4655, -18.5347]
[95.3989, -61.839, -16.4655, -20.7394]
[95.3989, -61.839, -12.0892, -25.1157]
[95.3989, -65.4989, -12.0892, -21.4559]
[97.5196, -65.4989, -12.0892, -23.5766]
[99.5724, -65.4989, -12.0892, -25.6295]
[101.778, -65.4989, -14.295, -25.6295]
[94.7893, -65.4989, -14.295, -18.6405]
[94.7893, -65.4989, -18.864, -14.0715]
[88.0984, -65.4989, -18.864, -7.3805]
[81.4395, -65.4989, -12.2052, -7.3805]
[81.4395, -68.8065, -8.89753, -7.3805]
[81.4395, -63.0028, -8.89753, -13.1842]
[83.1466, -64.7098, -8.89753, -13.1842]
[85.617, -64.7098, -8.89753, -15.6546]
[88, -64.7098, -8.89753, -18.0376]
[90.3007, -64.7098, -8.89753, -20.3383]
[91.8664, -66.2756, -8.89753, -20.3383]
[91.8664, -69.7381, -8.89753, -16.8759]
[94.2584, -69.7381, -11.2895, -16.8759]
[94.2584, -64.111, -11.2895, -22.5029]
[86.8375, -56.6902, -11.2895, -22.5029]
[86.8375, -60.405, -11.2895, -18.7881]
[89.1452, -60.405, -11.2895, -21.0958]
[90.7828, -62.0426, -11.2895, -21.0958]
[93.1519, -62.0426, -13.6585, -21.0958]
[93.1519, -62.0426, -9.35289, -25.4015]
[95.5134, -62.0426, -11.7144, -25.4015]
[95.5134, -62.0426, -7.54813, -29.5678]
[95.5134, -62.0426, -12.5104, -24.6055]
[95.5134, -65.429, -9.1239, -24.6055]
[95.5134, -59.7304, -14.8225, -24.6055]
[95.5134, -59.7304, -19.5129, -19.9151]
[97.6573, -59.7304, -19.5129, -22.059]
[97.6573, -63.315, -15.9283, -22.059]
[99.1476, -64.8053, -15.9283, -22.059]
[99.1476, -59.2618, -21.4718, -22.059]
[99.1476, -53.9549, -26.7787, -22.059]
[92.1813, -53.9549, -19.8125, -22.059]
[92.1813, -57.6707, -16.0967, -22.059]
[94.4439, -57.6707, -18.3592, -22.059]
[96.0474, -59.2742, -18.3592, -22.059]
[96.0474, -53.9001, -23.7334, -22.059]
[88.736, -46.5886, -23.7334, -22.059]
[90.5725, -48.4251, -23.7334, -22.059]
[90.5725, -52.3477, -19.8108, -22.059]
[92.7997, -52.3477, -22.038, -22.059]
[94.497, -54.045, -22.038, -22.059]
[94.497, -54.045, -26.5103, -17.5867]
[94.497, -54.045, -30.7828, -13.3142]
[87.5407, -54.045, -23.8265, -13.3142]
[87.5407, -48.9026, -28.969, -13.3142]
[80.7233, -48.9026, -22.1515, -13.3142]
[80.7233, -48.9026, -26.4259, -9.0398]
[80.7233, -52.874, -22.4545, -9.0398]
[80.7233, -47.4374, -22.4545, -14.4764]
[80.7233, -51.1789, -22.4545, -10.7349]
[80.7233, -51.1789, -17.7209, -15.4685]
[83.1561, -51.1789, -20.1537, -15.4685]
[85.0071, -53.0299, -20.1537, -15.4685]
[87.3227, -53.0299, -22.4694, -15.4685]
