Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
49	:	1771317790.150	     6.608	0	0	0	0	$BIN -f Exp/G8_I400_S50//53.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/53.txt 2>&1
59	:	1771317792.981	     4.233	0	0	0	0	$BIN -f Exp/G8_I400_S50//62.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/62.txt 2>&1
38	:	1771317786.259	    11.372	0	0	0	0	$BIN -f Exp/G8_I400_S50//43.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/43.txt 2>&1
61	:	1771317793.878	     3.805	0	0	0	0	$BIN -f Exp/G8_I400_S50//64.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/64.txt 2>&1
60	:	1771317793.673	     4.286	0	0	0	0	$BIN -f Exp/G8_I400_S50//63.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/63.txt 2>&1
62	:	1771317793.994	     4.057	0	0	0	0	$BIN -f Exp/G8_I400_S50//65.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/65.txt 2>&1
64	:	1771317794.858	     4.224	0	0	0	0	$BIN -f Exp/G8_I400_S50//67.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/67.txt 2>&1
69	:	1771317795.795	     3.625	0	0	0	0	$BIN -f Exp/G8_I400_S50//71.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/71.txt 2>&1
65	:	1771317795.465	     4.064	0	0	0	0	$BIN -f Exp/G8_I400_S50//68.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/68.txt 2>&1
67	:	1771317795.566	     4.124	0	0	0	0	$BIN -f Exp/G8_I400_S50//6.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/6.txt 2>&1
75	:	1771317796.590	     3.726	0	0	0	0	$BIN -f Exp/G8_I400_S50//77.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/77.txt 2>&1
74	:	1771317796.164	     4.355	0	0	0	0	$BIN -f Exp/G8_I400_S50//76.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/76.txt 2>&1
66	:	1771317795.495	     5.116	0	0	0	0	$BIN -f Exp/G8_I400_S50//69.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/69.txt 2>&1
72	:	1771317795.989	     4.843	0	0	0	0	$BIN -f Exp/G8_I400_S50//74.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/74.txt 2>&1
76	:	1771317796.762	     4.481	0	0	0	0	$BIN -f Exp/G8_I400_S50//78.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/78.txt 2>&1
77	:	1771317797.217	     4.068	0	0	0	0	$BIN -f Exp/G8_I400_S50//79.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/79.txt 2>&1
78	:	1771317797.636	     3.800	0	0	0	0	$BIN -f Exp/G8_I400_S50//7.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/7.txt 2>&1
70	:	1771317795.869	     6.384	0	0	0	0	$BIN -f Exp/G8_I400_S50//72.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/72.txt 2>&1
80	:	1771317797.966	     4.356	0	0	0	0	$BIN -f Exp/G8_I400_S50//81.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/81.txt 2>&1
71	:	1771317795.925	     6.465	0	0	0	0	$BIN -f Exp/G8_I400_S50//73.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/73.txt 2>&1
63	:	1771317794.650	     8.582	0	0	0	0	$BIN -f Exp/G8_I400_S50//66.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/66.txt 2>&1
83	:	1771317799.424	     4.062	0	0	0	0	$BIN -f Exp/G8_I400_S50//84.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/84.txt 2>&1
85	:	1771317799.693	     3.980	0	0	0	0	$BIN -f Exp/G8_I400_S50//86.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/86.txt 2>&1
82	:	1771317799.088	     4.724	0	0	0	0	$BIN -f Exp/G8_I400_S50//83.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/83.txt 2>&1
86	:	1771317800.320	     4.006	0	0	0	0	$BIN -f Exp/G8_I400_S50//87.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/87.txt 2>&1
79	:	1771317797.687	     6.671	0	0	0	0	$BIN -f Exp/G8_I400_S50//80.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/80.txt 2>&1
89	:	1771317800.837	     3.595	0	0	0	0	$BIN -f Exp/G8_I400_S50//8.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/8.txt 2>&1
73	:	1771317796.018	     8.491	0	0	0	0	$BIN -f Exp/G8_I400_S50//75.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/75.txt 2>&1
87	:	1771317800.523	     4.075	0	0	0	0	$BIN -f Exp/G8_I400_S50//88.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/88.txt 2>&1
81	:	1771317798.055	     6.905	0	0	0	0	$BIN -f Exp/G8_I400_S50//82.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/82.txt 2>&1
90	:	1771317801.250	     3.846	0	0	0	0	$BIN -f Exp/G8_I400_S50//90.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/90.txt 2>&1
88	:	1771317800.616	     4.524	0	0	0	0	$BIN -f Exp/G8_I400_S50//89.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/89.txt 2>&1
68	:	1771317795.707	     9.586	0	0	0	0	$BIN -f Exp/G8_I400_S50//70.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/70.txt 2>&1
92	:	1771317801.439	     4.600	0	0	0	0	$BIN -f Exp/G8_I400_S50//92.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/92.txt 2>&1
93	:	1771317802.258	     3.879	0	0	0	0	$BIN -f Exp/G8_I400_S50//93.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/93.txt 2>&1
95	:	1771317802.396	     4.288	0	0	0	0	$BIN -f Exp/G8_I400_S50//95.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/95.txt 2>&1
84	:	1771317799.533	     7.268	0	0	0	0	$BIN -f Exp/G8_I400_S50//85.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/85.txt 2>&1
57	:	1771317792.416	    14.687	0	0	0	0	$BIN -f Exp/G8_I400_S50//60.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/60.txt 2>&1
94	:	1771317802.327	     5.599	0	0	0	0	$BIN -f Exp/G8_I400_S50//94.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/94.txt 2>&1
97	:	1771317803.492	     4.470	0	0	0	0	$BIN -f Exp/G8_I400_S50//97.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/97.txt 2>&1
91	:	1771317801.289	     7.093	0	0	0	0	$BIN -f Exp/G8_I400_S50//91.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/91.txt 2>&1
99	:	1771317803.816	     5.581	0	0	0	0	$BIN -f Exp/G8_I400_S50//99.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/99.txt 2>&1
98	:	1771317803.677	     5.993	0	0	0	0	$BIN -f Exp/G8_I400_S50//98.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/98.txt 2>&1
100	:	1771317804.330	     5.445	0	0	0	0	$BIN -f Exp/G8_I400_S50//9.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/9.txt 2>&1
96	:	1771317803.240	     9.046	0	0	0	0	$BIN -f Exp/G8_I400_S50//96.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/96.txt 2>&1
