Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
37	:	1771315695.723	     7.875	0	0	0	0	$BIN -f Exp/G6_I600_S0//42.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/42.txt 2>&1
33	:	1771315694.798	     8.904	0	0	0	0	$BIN -f Exp/G6_I600_S0//39.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/39.txt 2>&1
30	:	1771315694.451	     9.371	0	0	0	0	$BIN -f Exp/G6_I600_S0//36.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/36.txt 2>&1
32	:	1771315694.795	    10.086	0	0	0	0	$BIN -f Exp/G6_I600_S0//38.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/38.txt 2>&1
38	:	1771315697.098	     8.460	0	0	0	0	$BIN -f Exp/G6_I600_S0//43.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/43.txt 2>&1
23	:	1771315693.622	    12.161	0	0	0	0	$BIN -f Exp/G6_I600_S0//2.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/2.txt 2>&1
39	:	1771315697.756	     8.674	0	0	0	0	$BIN -f Exp/G6_I600_S0//44.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/44.txt 2>&1
40	:	1771315697.846	     8.972	0	0	0	0	$BIN -f Exp/G6_I600_S0//45.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/45.txt 2>&1
36	:	1771315695.604	    11.267	0	0	0	0	$BIN -f Exp/G6_I600_S0//41.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/41.txt 2>&1
22	:	1771315693.603	    13.799	0	0	0	0	$BIN -f Exp/G6_I600_S0//29.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/29.txt 2>&1
35	:	1771315694.864	    13.447	0	0	0	0	$BIN -f Exp/G6_I600_S0//40.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/40.txt 2>&1
42	:	1771315702.223	     8.280	0	0	0	0	$BIN -f Exp/G6_I600_S0//47.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/47.txt 2>&1
41	:	1771315702.097	     8.629	0	0	0	0	$BIN -f Exp/G6_I600_S0//46.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/46.txt 2>&1
44	:	1771315702.698	     8.453	0	0	0	0	$BIN -f Exp/G6_I600_S0//49.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/49.txt 2>&1
46	:	1771315703.033	     8.210	0	0	0	0	$BIN -f Exp/G6_I600_S0//50.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/50.txt 2>&1
45	:	1771315702.967	     8.707	0	0	0	0	$BIN -f Exp/G6_I600_S0//4.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/4.txt 2>&1
49	:	1771315703.375	     8.378	0	0	0	0	$BIN -f Exp/G6_I600_S0//53.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/53.txt 2>&1
47	:	1771315703.091	     8.827	0	0	0	0	$BIN -f Exp/G6_I600_S0//51.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/51.txt 2>&1
52	:	1771315703.827	     9.059	0	0	0	0	$BIN -f Exp/G6_I600_S0//56.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/56.txt 2>&1
51	:	1771315703.706	     9.189	0	0	0	0	$BIN -f Exp/G6_I600_S0//55.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/55.txt 2>&1
48	:	1771315703.356	    10.068	0	0	0	0	$BIN -f Exp/G6_I600_S0//52.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/52.txt 2>&1
50	:	1771315703.602	     9.852	0	0	0	0	$BIN -f Exp/G6_I600_S0//54.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/54.txt 2>&1
55	:	1771315705.789	     8.348	0	0	0	0	$BIN -f Exp/G6_I600_S0//59.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/59.txt 2>&1
56	:	1771315706.433	     9.120	0	0	0	0	$BIN -f Exp/G6_I600_S0//5.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/5.txt 2>&1
58	:	1771315706.879	     8.740	0	0	0	0	$BIN -f Exp/G6_I600_S0//61.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/61.txt 2>&1
57	:	1771315706.821	     9.572	0	0	0	0	$BIN -f Exp/G6_I600_S0//60.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/60.txt 2>&1
53	:	1771315704.885	    12.167	0	0	0	0	$BIN -f Exp/G6_I600_S0//57.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/57.txt 2>&1
59	:	1771315707.409	    10.183	0	0	0	0	$BIN -f Exp/G6_I600_S0//62.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/62.txt 2>&1
60	:	1771315708.318	     9.812	0	0	0	0	$BIN -f Exp/G6_I600_S0//63.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/63.txt 2>&1
43	:	1771315702.230	    17.589	0	0	0	0	$BIN -f Exp/G6_I600_S0//48.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/48.txt 2>&1
61	:	1771315710.510	     9.371	0	0	0	0	$BIN -f Exp/G6_I600_S0//64.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/64.txt 2>&1
62	:	1771315710.730	     9.254	0	0	0	0	$BIN -f Exp/G6_I600_S0//65.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/65.txt 2>&1
67	:	1771315711.923	     8.338	0	0	0	0	$BIN -f Exp/G6_I600_S0//6.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/6.txt 2>&1
63	:	1771315711.160	     9.735	0	0	0	0	$BIN -f Exp/G6_I600_S0//66.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/66.txt 2>&1
66	:	1771315711.757	     9.342	0	0	0	0	$BIN -f Exp/G6_I600_S0//69.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/69.txt 2>&1
54	:	1771315705.563	    15.715	0	0	0	0	$BIN -f Exp/G6_I600_S0//58.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/58.txt 2>&1
68	:	1771315712.892	     8.393	0	0	0	0	$BIN -f Exp/G6_I600_S0//70.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/70.txt 2>&1
70	:	1771315713.428	     8.381	0	0	0	0	$BIN -f Exp/G6_I600_S0//72.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/72.txt 2>&1
71	:	1771315713.459	     9.111	0	0	0	0	$BIN -f Exp/G6_I600_S0//73.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/73.txt 2>&1
69	:	1771315712.899	    10.368	0	0	0	0	$BIN -f Exp/G6_I600_S0//71.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/71.txt 2>&1
64	:	1771315711.247	    12.496	0	0	0	0	$BIN -f Exp/G6_I600_S0//67.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/67.txt 2>&1
72	:	1771315714.142	    10.216	0	0	0	0	$BIN -f Exp/G6_I600_S0//74.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/74.txt 2>&1
74	:	1771315715.625	     9.088	0	0	0	0	$BIN -f Exp/G6_I600_S0//76.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/76.txt 2>&1
76	:	1771315717.057	     8.732	0	0	0	0	$BIN -f Exp/G6_I600_S0//78.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/78.txt 2>&1
77	:	1771315717.596	     8.756	0	0	0	0	$BIN -f Exp/G6_I600_S0//79.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/79.txt 2>&1
65	:	1771315711.680	    14.677	0	0	0	0	$BIN -f Exp/G6_I600_S0//68.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/68.txt 2>&1
75	:	1771315716.400	     9.961	0	0	0	0	$BIN -f Exp/G6_I600_S0//77.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/77.txt 2>&1
73	:	1771315715.557	    11.310	0	0	0	0	$BIN -f Exp/G6_I600_S0//75.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/75.txt 2>&1
78	:	1771315718.135	     9.074	0	0	0	0	$BIN -f Exp/G6_I600_S0//7.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/7.txt 2>&1
79	:	1771315719.824	     8.100	0	0	0	0	$BIN -f Exp/G6_I600_S0//80.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/80.txt 2>&1
80	:	1771315719.885	     8.865	0	0	0	0	$BIN -f Exp/G6_I600_S0//81.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/81.txt 2>&1
82	:	1771315720.266	     8.671	0	0	0	0	$BIN -f Exp/G6_I600_S0//83.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/83.txt 2>&1
81	:	1771315719.988	     9.236	0	0	0	0	$BIN -f Exp/G6_I600_S0//82.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/82.txt 2>&1
84	:	1771315721.104	     8.474	0	0	0	0	$BIN -f Exp/G6_I600_S0//85.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/85.txt 2>&1
86	:	1771315721.288	     8.329	0	0	0	0	$BIN -f Exp/G6_I600_S0//87.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/87.txt 2>&1
83	:	1771315720.901	     9.076	0	0	0	0	$BIN -f Exp/G6_I600_S0//84.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/84.txt 2>&1
87	:	1771315721.812	     8.868	0	0	0	0	$BIN -f Exp/G6_I600_S0//88.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/88.txt 2>&1
88	:	1771315722.575	     8.191	0	0	0	0	$BIN -f Exp/G6_I600_S0//89.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/89.txt 2>&1
89	:	1771315723.274	     8.197	0	0	0	0	$BIN -f Exp/G6_I600_S0//8.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/8.txt 2>&1
85	:	1771315721.282	    11.493	0	0	0	0	$BIN -f Exp/G6_I600_S0//86.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/86.txt 2>&1
90	:	1771315723.750	     9.621	0	0	0	0	$BIN -f Exp/G6_I600_S0//90.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/90.txt 2>&1
92	:	1771315724.718	     8.901	0	0	0	0	$BIN -f Exp/G6_I600_S0//92.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/92.txt 2>&1
91	:	1771315724.361	     9.306	0	0	0	0	$BIN -f Exp/G6_I600_S0//91.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/91.txt 2>&1
93	:	1771315725.796	     8.456	0	0	0	0	$BIN -f Exp/G6_I600_S0//93.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/93.txt 2>&1
97	:	1771315726.871	     8.106	0	0	0	0	$BIN -f Exp/G6_I600_S0//97.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/97.txt 2>&1
95	:	1771315726.361	     8.668	0	0	0	0	$BIN -f Exp/G6_I600_S0//95.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/95.txt 2>&1
96	:	1771315726.364	     8.994	0	0	0	0	$BIN -f Exp/G6_I600_S0//96.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/96.txt 2>&1
98	:	1771315727.213	     8.621	0	0	0	0	$BIN -f Exp/G6_I600_S0//98.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/98.txt 2>&1
100	:	1771315728.758	     8.611	0	0	0	0	$BIN -f Exp/G6_I600_S0//9.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/9.txt 2>&1
94	:	1771315726.355	    11.833	0	0	0	0	$BIN -f Exp/G6_I600_S0//94.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/94.txt 2>&1
99	:	1771315727.929	    10.986	0	0	0	0	$BIN -f Exp/G6_I600_S0//99.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/99.txt 2>&1
