Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
23	:	1771316729.506	     3.786	0	0	0	0	$BIN -f Exp/G10_I400_S0//2.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/2.txt 2>&1
21	:	1771316729.202	     4.141	0	0	0	0	$BIN -f Exp/G10_I400_S0//28.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/28.txt 2>&1
25	:	1771316729.568	     4.212	0	0	0	0	$BIN -f Exp/G10_I400_S0//31.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/31.txt 2>&1
9	:	1771316725.872	     8.316	0	0	0	0	$BIN -f Exp/G10_I400_S0//17.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/17.txt 2>&1
33	:	1771316730.887	     3.379	0	0	0	0	$BIN -f Exp/G10_I400_S0//39.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/39.txt 2>&1
31	:	1771316730.609	     4.092	0	0	0	0	$BIN -f Exp/G10_I400_S0//37.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/37.txt 2>&1
32	:	1771316730.623	     4.091	0	0	0	0	$BIN -f Exp/G10_I400_S0//38.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/38.txt 2>&1
30	:	1771316730.567	     4.976	0	0	0	0	$BIN -f Exp/G10_I400_S0//36.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/36.txt 2>&1
26	:	1771316730.047	     5.588	0	0	0	0	$BIN -f Exp/G10_I400_S0//32.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/32.txt 2>&1
29	:	1771316730.290	     5.381	0	0	0	0	$BIN -f Exp/G10_I400_S0//35.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/35.txt 2>&1
16	:	1771316725.889	     9.819	0	0	0	0	$BIN -f Exp/G10_I400_S0//23.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/23.txt 2>&1
28	:	1771316730.287	     5.660	0	0	0	0	$BIN -f Exp/G10_I400_S0//34.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/34.txt 2>&1
36	:	1771316731.682	     4.384	0	0	0	0	$BIN -f Exp/G10_I400_S0//41.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/41.txt 2>&1
35	:	1771316731.670	     4.975	0	0	0	0	$BIN -f Exp/G10_I400_S0//40.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/40.txt 2>&1
19	:	1771316725.896	    10.995	0	0	0	0	$BIN -f Exp/G10_I400_S0//26.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/26.txt 2>&1
27	:	1771316730.208	     6.959	0	0	0	0	$BIN -f Exp/G10_I400_S0//33.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/33.txt 2>&1
38	:	1771316733.347	     4.421	0	0	0	0	$BIN -f Exp/G10_I400_S0//43.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/43.txt 2>&1
37	:	1771316733.299	     5.365	0	0	0	0	$BIN -f Exp/G10_I400_S0//42.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/42.txt 2>&1
41	:	1771316734.271	     4.926	0	0	0	0	$BIN -f Exp/G10_I400_S0//46.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/46.txt 2>&1
48	:	1771316735.952	     3.351	0	0	0	0	$BIN -f Exp/G10_I400_S0//52.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/52.txt 2>&1
34	:	1771316731.303	     8.170	0	0	0	0	$BIN -f Exp/G10_I400_S0//3.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/3.txt 2>&1
43	:	1771316734.717	     4.839	0	0	0	0	$BIN -f Exp/G10_I400_S0//48.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/48.txt 2>&1
22	:	1771316729.443	    10.296	0	0	0	0	$BIN -f Exp/G10_I400_S0//29.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/29.txt 2>&1
24	:	1771316729.547	    10.549	0	0	0	0	$BIN -f Exp/G10_I400_S0//30.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/30.txt 2>&1
40	:	1771316734.193	     6.055	0	0	0	0	$BIN -f Exp/G10_I400_S0//45.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/45.txt 2>&1
45	:	1771316735.640	     4.684	0	0	0	0	$BIN -f Exp/G10_I400_S0//4.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/4.txt 2>&1
46	:	1771316735.676	     4.822	0	0	0	0	$BIN -f Exp/G10_I400_S0//50.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/50.txt 2>&1
51	:	1771316736.895	     3.656	0	0	0	0	$BIN -f Exp/G10_I400_S0//55.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/55.txt 2>&1
39	:	1771316733.785	     6.799	0	0	0	0	$BIN -f Exp/G10_I400_S0//44.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/44.txt 2>&1
50	:	1771316736.650	     4.134	0	0	0	0	$BIN -f Exp/G10_I400_S0//54.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/54.txt 2>&1
42	:	1771316734.705	     6.080	0	0	0	0	$BIN -f Exp/G10_I400_S0//47.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/47.txt 2>&1
49	:	1771316736.073	     4.957	0	0	0	0	$BIN -f Exp/G10_I400_S0//53.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/53.txt 2>&1
52	:	1771316737.171	     5.391	0	0	0	0	$BIN -f Exp/G10_I400_S0//56.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/56.txt 2>&1
44	:	1771316735.547	     7.167	0	0	0	0	$BIN -f Exp/G10_I400_S0//49.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/49.txt 2>&1
3	:	1771316725.859	    16.907	0	0	0	0	$BIN -f Exp/G10_I400_S0//11.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/11.txt 2>&1
47	:	1771316735.712	     7.643	0	0	0	0	$BIN -f Exp/G10_I400_S0//51.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/51.txt 2>&1
57	:	1771316739.478	     3.995	0	0	0	0	$BIN -f Exp/G10_I400_S0//60.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/60.txt 2>&1
59	:	1771316739.744	     3.980	0	0	0	0	$BIN -f Exp/G10_I400_S0//62.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/62.txt 2>&1
56	:	1771316739.308	     4.458	0	0	0	0	$BIN -f Exp/G10_I400_S0//5.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/5.txt 2>&1
54	:	1771316738.669	     5.361	0	0	0	0	$BIN -f Exp/G10_I400_S0//58.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/58.txt 2>&1
66	:	1771316740.789	     3.716	0	0	0	0	$BIN -f Exp/G10_I400_S0//69.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/69.txt 2>&1
67	:	1771316740.797	     3.779	0	0	0	0	$BIN -f Exp/G10_I400_S0//6.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/6.txt 2>&1
60	:	1771316740.100	     4.491	0	0	0	0	$BIN -f Exp/G10_I400_S0//63.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/63.txt 2>&1
65	:	1771316740.593	     4.643	0	0	0	0	$BIN -f Exp/G10_I400_S0//68.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/68.txt 2>&1
68	:	1771316741.034	     4.233	0	0	0	0	$BIN -f Exp/G10_I400_S0//70.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/70.txt 2>&1
63	:	1771316740.503	     4.799	0	0	0	0	$BIN -f Exp/G10_I400_S0//66.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/66.txt 2>&1
53	:	1771316737.773	     7.638	0	0	0	0	$BIN -f Exp/G10_I400_S0//57.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/57.txt 2>&1
69	:	1771316742.568	     3.747	0	0	0	0	$BIN -f Exp/G10_I400_S0//71.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/71.txt 2>&1
58	:	1771316739.561	     6.868	0	0	0	0	$BIN -f Exp/G10_I400_S0//61.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/61.txt 2>&1
71	:	1771316742.769	     3.740	0	0	0	0	$BIN -f Exp/G10_I400_S0//73.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/73.txt 2>&1
62	:	1771316740.329	     6.233	0	0	0	0	$BIN -f Exp/G10_I400_S0//65.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/65.txt 2>&1
61	:	1771316740.253	     6.976	0	0	0	0	$BIN -f Exp/G10_I400_S0//64.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/64.txt 2>&1
74	:	1771316743.730	     3.716	0	0	0	0	$BIN -f Exp/G10_I400_S0//76.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/76.txt 2>&1
64	:	1771316740.555	     7.026	0	0	0	0	$BIN -f Exp/G10_I400_S0//67.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/67.txt 2>&1
73	:	1771316743.477	     4.220	0	0	0	0	$BIN -f Exp/G10_I400_S0//75.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/75.txt 2>&1
77	:	1771316744.508	     4.157	0	0	0	0	$BIN -f Exp/G10_I400_S0//79.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/79.txt 2>&1
79	:	1771316744.595	     4.175	0	0	0	0	$BIN -f Exp/G10_I400_S0//80.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/80.txt 2>&1
81	:	1771316745.272	     3.524	0	0	0	0	$BIN -f Exp/G10_I400_S0//82.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/82.txt 2>&1
78	:	1771316744.581	     4.424	0	0	0	0	$BIN -f Exp/G10_I400_S0//7.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/7.txt 2>&1
82	:	1771316745.307	     4.358	0	0	0	0	$BIN -f Exp/G10_I400_S0//83.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/83.txt 2>&1
76	:	1771316744.035	     6.166	0	0	0	0	$BIN -f Exp/G10_I400_S0//78.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/78.txt 2>&1
72	:	1771316743.361	     6.875	0	0	0	0	$BIN -f Exp/G10_I400_S0//74.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/74.txt 2>&1
86	:	1771316746.514	     4.044	0	0	0	0	$BIN -f Exp/G10_I400_S0//87.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/87.txt 2>&1
84	:	1771316746.321	     4.434	0	0	0	0	$BIN -f Exp/G10_I400_S0//85.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/85.txt 2>&1
87	:	1771316746.568	     4.651	0	0	0	0	$BIN -f Exp/G10_I400_S0//88.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/88.txt 2>&1
89	:	1771316747.450	     3.945	0	0	0	0	$BIN -f Exp/G10_I400_S0//8.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/8.txt 2>&1
83	:	1771316745.415	     6.029	0	0	0	0	$BIN -f Exp/G10_I400_S0//84.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/84.txt 2>&1
55	:	1771316739.201	    12.293	0	0	0	0	$BIN -f Exp/G10_I400_S0//59.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/59.txt 2>&1
80	:	1771316745.239	     6.435	0	0	0	0	$BIN -f Exp/G10_I400_S0//81.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/81.txt 2>&1
85	:	1771316746.434	     5.407	0	0	0	0	$BIN -f Exp/G10_I400_S0//86.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/86.txt 2>&1
91	:	1771316747.703	     4.381	0	0	0	0	$BIN -f Exp/G10_I400_S0//91.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/91.txt 2>&1
93	:	1771316748.778	     3.555	0	0	0	0	$BIN -f Exp/G10_I400_S0//93.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/93.txt 2>&1
90	:	1771316747.586	     5.203	0	0	0	0	$BIN -f Exp/G10_I400_S0//90.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/90.txt 2>&1
75	:	1771316743.771	     9.052	0	0	0	0	$BIN -f Exp/G10_I400_S0//77.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/77.txt 2>&1
92	:	1771316748.672	     4.404	0	0	0	0	$BIN -f Exp/G10_I400_S0//92.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/92.txt 2>&1
88	:	1771316747.234	     5.950	0	0	0	0	$BIN -f Exp/G10_I400_S0//89.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/89.txt 2>&1
95	:	1771316749.009	     4.312	0	0	0	0	$BIN -f Exp/G10_I400_S0//95.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/95.txt 2>&1
94	:	1771316748.804	     4.600	0	0	0	0	$BIN -f Exp/G10_I400_S0//94.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/94.txt 2>&1
98	:	1771316750.242	     3.800	0	0	0	0	$BIN -f Exp/G10_I400_S0//98.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/98.txt 2>&1
99	:	1771316750.563	     3.898	0	0	0	0	$BIN -f Exp/G10_I400_S0//99.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/99.txt 2>&1
97	:	1771316750.205	     4.773	0	0	0	0	$BIN -f Exp/G10_I400_S0//97.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/97.txt 2>&1
100	:	1771316750.758	     4.508	0	0	0	0	$BIN -f Exp/G10_I400_S0//9.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/9.txt 2>&1
96	:	1771316749.670	    53.042	0	0	0	0	$BIN -f Exp/G10_I400_S0//96.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/96.txt 2>&1
70	:	1771316742.719	   334.494	0	0	0	0	$BIN -f Exp/G10_I400_S0//72.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/72.txt 2>&1
