Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
18	:	1771319356.009	     7.346	0	0	0	0	$BIN -f Exp/G10_I600_S50//25.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/25.txt 2>&1
13	:	1771319355.997	     7.614	0	0	0	0	$BIN -f Exp/G10_I600_S50//20.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/20.txt 2>&1
7	:	1771319355.984	     7.671	0	0	0	0	$BIN -f Exp/G10_I600_S50//15.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/15.txt 2>&1
2	:	1771319355.973	     7.779	0	0	0	0	$BIN -f Exp/G10_I600_S50//10.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/10.txt 2>&1
3	:	1771319355.976	     7.907	0	0	0	0	$BIN -f Exp/G10_I600_S50//11.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/11.txt 2>&1
12	:	1771319355.995	     8.009	0	0	0	0	$BIN -f Exp/G10_I600_S50//1.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/1.txt 2>&1
16	:	1771319356.003	     8.009	0	0	0	0	$BIN -f Exp/G10_I600_S50//23.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/23.txt 2>&1
20	:	1771319356.013	     8.174	0	0	0	0	$BIN -f Exp/G10_I600_S50//27.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/27.txt 2>&1
5	:	1771319355.980	     8.542	0	0	0	0	$BIN -f Exp/G10_I600_S50//13.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/13.txt 2>&1
19	:	1771319356.011	     8.902	0	0	0	0	$BIN -f Exp/G10_I600_S50//26.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/26.txt 2>&1
8	:	1771319355.986	     9.194	0	0	0	0	$BIN -f Exp/G10_I600_S50//16.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/16.txt 2>&1
6	:	1771319355.982	     9.284	0	0	0	0	$BIN -f Exp/G10_I600_S50//14.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/14.txt 2>&1
17	:	1771319356.007	     9.503	0	0	0	0	$BIN -f Exp/G10_I600_S50//24.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/24.txt 2>&1
9	:	1771319355.988	     9.634	0	0	0	0	$BIN -f Exp/G10_I600_S50//17.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/17.txt 2>&1
4	:	1771319355.978	     9.786	0	0	0	0	$BIN -f Exp/G10_I600_S50//12.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/12.txt 2>&1
10	:	1771319355.991	    10.805	0	0	0	0	$BIN -f Exp/G10_I600_S50//18.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/18.txt 2>&1
15	:	1771319356.001	    10.830	0	0	0	0	$BIN -f Exp/G10_I600_S50//22.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/22.txt 2>&1
14	:	1771319355.999	    12.224	0	0	0	0	$BIN -f Exp/G10_I600_S50//21.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/21.txt 2>&1
11	:	1771319355.993	    12.740	0	0	0	0	$BIN -f Exp/G10_I600_S50//19.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/19.txt 2>&1
1	:	1771319355.971	    15.206	0	0	0	0	$BIN -f Exp/G10_I600_S50//0.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/0.txt 2>&1
23	:	1771319363.660	     8.685	0	0	0	0	$BIN -f Exp/G10_I600_S50//2.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/2.txt 2>&1
25	:	1771319363.887	     8.470	0	0	0	0	$BIN -f Exp/G10_I600_S50//31.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/31.txt 2>&1
27	:	1771319364.015	     8.369	0	0	0	0	$BIN -f Exp/G10_I600_S50//33.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/33.txt 2>&1
33	:	1771319365.513	     7.165	0	0	0	0	$BIN -f Exp/G10_I600_S50//39.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/39.txt 2>&1
