[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
[236.57, 101.884, -27.0339, -239.519, 81.13, -67.7704, -85.2106]
