[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
[345.511, 87.7372, -37.7635, -422.893, 132.338, -123.317, 18.5758]
