Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
42	:	1771316610.847	     7.978	0	0	0	0	$BIN -f Exp/G10_I600_S0//47.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/47.txt 2>&1
38	:	1771316605.475	    13.421	0	0	0	0	$BIN -f Exp/G10_I600_S0//43.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/43.txt 2>&1
47	:	1771316611.553	     8.417	0	0	0	0	$BIN -f Exp/G10_I600_S0//51.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/51.txt 2>&1
44	:	1771316611.243	     9.635	0	0	0	0	$BIN -f Exp/G10_I600_S0//49.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/49.txt 2>&1
41	:	1771316610.807	    10.103	0	0	0	0	$BIN -f Exp/G10_I600_S0//46.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/46.txt 2>&1
46	:	1771316611.517	     9.417	0	0	0	0	$BIN -f Exp/G10_I600_S0//50.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/50.txt 2>&1
48	:	1771316611.780	     9.255	0	0	0	0	$BIN -f Exp/G10_I600_S0//52.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/52.txt 2>&1
50	:	1771316612.932	     8.140	0	0	0	0	$BIN -f Exp/G10_I600_S0//54.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/54.txt 2>&1
51	:	1771316613.302	     8.085	0	0	0	0	$BIN -f Exp/G10_I600_S0//55.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/55.txt 2>&1
45	:	1771316611.382	    11.268	0	0	0	0	$BIN -f Exp/G10_I600_S0//4.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/4.txt 2>&1
49	:	1771316612.670	    10.161	0	0	0	0	$BIN -f Exp/G10_I600_S0//53.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/53.txt 2>&1
53	:	1771316614.347	     8.567	0	0	0	0	$BIN -f Exp/G10_I600_S0//57.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/57.txt 2>&1
52	:	1771316614.006	     9.106	0	0	0	0	$BIN -f Exp/G10_I600_S0//56.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/56.txt 2>&1
54	:	1771316614.975	     9.728	0	0	0	0	$BIN -f Exp/G10_I600_S0//58.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/58.txt 2>&1
56	:	1771316616.961	     7.829	0	0	0	0	$BIN -f Exp/G10_I600_S0//5.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/5.txt 2>&1
37	:	1771316605.132	    19.960	0	0	0	0	$BIN -f Exp/G10_I600_S0//42.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/42.txt 2>&1
57	:	1771316617.152	     8.467	0	0	0	0	$BIN -f Exp/G10_I600_S0//60.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/60.txt 2>&1
61	:	1771316618.902	     7.171	0	0	0	0	$BIN -f Exp/G10_I600_S0//64.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/64.txt 2>&1
58	:	1771316617.403	     8.773	0	0	0	0	$BIN -f Exp/G10_I600_S0//61.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/61.txt 2>&1
55	:	1771316616.336	    10.062	0	0	0	0	$BIN -f Exp/G10_I600_S0//59.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/59.txt 2>&1
60	:	1771316618.829	     8.062	0	0	0	0	$BIN -f Exp/G10_I600_S0//63.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/63.txt 2>&1
59	:	1771316618.545	     8.865	0	0	0	0	$BIN -f Exp/G10_I600_S0//62.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/62.txt 2>&1
62	:	1771316619.974	     8.406	0	0	0	0	$BIN -f Exp/G10_I600_S0//65.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/65.txt 2>&1
66	:	1771316621.040	     8.078	0	0	0	0	$BIN -f Exp/G10_I600_S0//69.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/69.txt 2>&1
67	:	1771316621.076	     8.413	0	0	0	0	$BIN -f Exp/G10_I600_S0//6.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/6.txt 2>&1
65	:	1771316620.937	     8.573	0	0	0	0	$BIN -f Exp/G10_I600_S0//68.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/68.txt 2>&1
63	:	1771316620.886	     8.713	0	0	0	0	$BIN -f Exp/G10_I600_S0//66.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/66.txt 2>&1
64	:	1771316620.916	     9.074	0	0	0	0	$BIN -f Exp/G10_I600_S0//67.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/67.txt 2>&1
70	:	1771316622.836	     8.544	0	0	0	0	$BIN -f Exp/G10_I600_S0//72.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/72.txt 2>&1
68	:	1771316621.393	    10.149	0	0	0	0	$BIN -f Exp/G10_I600_S0//70.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/70.txt 2>&1
74	:	1771316624.797	     8.416	0	0	0	0	$BIN -f Exp/G10_I600_S0//76.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/76.txt 2>&1
76	:	1771316625.623	     7.594	0	0	0	0	$BIN -f Exp/G10_I600_S0//78.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/78.txt 2>&1
77	:	1771316626.079	     8.246	0	0	0	0	$BIN -f Exp/G10_I600_S0//79.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/79.txt 2>&1
78	:	1771316626.182	     8.213	0	0	0	0	$BIN -f Exp/G10_I600_S0//7.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/7.txt 2>&1
79	:	1771316626.401	     8.313	0	0	0	0	$BIN -f Exp/G10_I600_S0//80.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/80.txt 2>&1
75	:	1771316625.097	     9.694	0	0	0	0	$BIN -f Exp/G10_I600_S0//77.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/77.txt 2>&1
72	:	1771316623.117	    11.875	0	0	0	0	$BIN -f Exp/G10_I600_S0//74.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/74.txt 2>&1
81	:	1771316627.413	     8.001	0	0	0	0	$BIN -f Exp/G10_I600_S0//82.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/82.txt 2>&1
71	:	1771316622.920	    13.335	0	0	0	0	$BIN -f Exp/G10_I600_S0//73.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/73.txt 2>&1
69	:	1771316622.655	    13.812	0	0	0	0	$BIN -f Exp/G10_I600_S0//71.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/71.txt 2>&1
73	:	1771316624.706	    13.169	0	0	0	0	$BIN -f Exp/G10_I600_S0//75.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/75.txt 2>&1
84	:	1771316629.493	     8.526	0	0	0	0	$BIN -f Exp/G10_I600_S0//85.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/85.txt 2>&1
85	:	1771316629.514	     8.552	0	0	0	0	$BIN -f Exp/G10_I600_S0//86.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/86.txt 2>&1
87	:	1771316629.994	     8.161	0	0	0	0	$BIN -f Exp/G10_I600_S0//88.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/88.txt 2>&1
82	:	1771316628.384	    10.332	0	0	0	0	$BIN -f Exp/G10_I600_S0//83.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/83.txt 2>&1
83	:	1771316629.123	     9.708	0	0	0	0	$BIN -f Exp/G10_I600_S0//84.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/84.txt 2>&1
86	:	1771316629.603	     9.365	0	0	0	0	$BIN -f Exp/G10_I600_S0//87.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/87.txt 2>&1
88	:	1771316631.384	     7.896	0	0	0	0	$BIN -f Exp/G10_I600_S0//89.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/89.txt 2>&1
89	:	1771316631.546	     9.052	0	0	0	0	$BIN -f Exp/G10_I600_S0//8.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/8.txt 2>&1
92	:	1771316634.329	     7.683	0	0	0	0	$BIN -f Exp/G10_I600_S0//92.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/92.txt 2>&1
94	:	1771316634.718	     8.319	0	0	0	0	$BIN -f Exp/G10_I600_S0//94.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/94.txt 2>&1
90	:	1771316633.217	     9.980	0	0	0	0	$BIN -f Exp/G10_I600_S0//90.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/90.txt 2>&1
96	:	1771316634.997	     8.654	0	0	0	0	$BIN -f Exp/G10_I600_S0//96.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/96.txt 2>&1
97	:	1771316635.418	     8.397	0	0	0	0	$BIN -f Exp/G10_I600_S0//97.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/97.txt 2>&1
93	:	1771316634.399	    10.002	0	0	0	0	$BIN -f Exp/G10_I600_S0//93.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/93.txt 2>&1
91	:	1771316633.220	    11.535	0	0	0	0	$BIN -f Exp/G10_I600_S0//91.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/91.txt 2>&1
95	:	1771316634.794	    10.007	0	0	0	0	$BIN -f Exp/G10_I600_S0//95.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/95.txt 2>&1
98	:	1771316636.259	     9.103	0	0	0	0	$BIN -f Exp/G10_I600_S0//98.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/98.txt 2>&1
80	:	1771316626.896	    18.910	0	0	0	0	$BIN -f Exp/G10_I600_S0//81.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/81.txt 2>&1
100	:	1771316637.881	     8.921	0	0	0	0	$BIN -f Exp/G10_I600_S0//9.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/9.txt 2>&1
99	:	1771316636.472	    13.008	0	0	0	0	$BIN -f Exp/G10_I600_S0//99.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/99.txt 2>&1
