Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
24	:	1771318158.337	     8.967	0	0	0	0	$BIN -f Exp/G8_I600_S50//30.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/30.txt 2>&1
27	:	1771318158.546	     8.782	0	0	0	0	$BIN -f Exp/G8_I600_S50//33.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/33.txt 2>&1
32	:	1771318159.444	     8.002	0	0	0	0	$BIN -f Exp/G8_I600_S50//38.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/38.txt 2>&1
33	:	1771318159.897	     8.220	0	0	0	0	$BIN -f Exp/G8_I600_S50//39.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/39.txt 2>&1
21	:	1771318158.306	    10.078	0	0	0	0	$BIN -f Exp/G8_I600_S50//28.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/28.txt 2>&1
23	:	1771318158.330	    10.282	0	0	0	0	$BIN -f Exp/G8_I600_S50//2.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/2.txt 2>&1
29	:	1771318158.847	     9.781	0	0	0	0	$BIN -f Exp/G8_I600_S50//35.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/35.txt 2>&1
36	:	1771318160.787	     7.946	0	0	0	0	$BIN -f Exp/G8_I600_S50//41.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/41.txt 2>&1
37	:	1771318160.810	     8.095	0	0	0	0	$BIN -f Exp/G8_I600_S50//42.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/42.txt 2>&1
28	:	1771318158.711	    10.457	0	0	0	0	$BIN -f Exp/G8_I600_S50//34.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/34.txt 2>&1
34	:	1771318159.951	     9.430	0	0	0	0	$BIN -f Exp/G8_I600_S50//3.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/3.txt 2>&1
35	:	1771318160.770	     8.992	0	0	0	0	$BIN -f Exp/G8_I600_S50//40.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/40.txt 2>&1
31	:	1771318159.347	    10.468	0	0	0	0	$BIN -f Exp/G8_I600_S50//37.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/37.txt 2>&1
39	:	1771318162.616	     8.663	0	0	0	0	$BIN -f Exp/G8_I600_S50//44.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/44.txt 2>&1
25	:	1771318158.367	    13.629	0	0	0	0	$BIN -f Exp/G8_I600_S50//31.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/31.txt 2>&1
38	:	1771318162.296	     9.800	0	0	0	0	$BIN -f Exp/G8_I600_S50//43.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/43.txt 2>&1
40	:	1771318163.568	     9.405	0	0	0	0	$BIN -f Exp/G8_I600_S50//45.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/45.txt 2>&1
41	:	1771318166.940	     8.565	0	0	0	0	$BIN -f Exp/G8_I600_S50//46.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/46.txt 2>&1
42	:	1771318166.966	     8.810	0	0	0	0	$BIN -f Exp/G8_I600_S50//47.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/47.txt 2>&1
46	:	1771318168.120	     7.734	0	0	0	0	$BIN -f Exp/G8_I600_S50//50.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/50.txt 2>&1
43	:	1771318167.307	     8.676	0	0	0	0	$BIN -f Exp/G8_I600_S50//48.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/48.txt 2>&1
47	:	1771318168.388	     7.773	0	0	0	0	$BIN -f Exp/G8_I600_S50//51.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/51.txt 2>&1
44	:	1771318167.333	     9.034	0	0	0	0	$BIN -f Exp/G8_I600_S50//49.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/49.txt 2>&1
45	:	1771318167.451	     9.002	0	0	0	0	$BIN -f Exp/G8_I600_S50//4.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/4.txt 2>&1
49	:	1771318168.632	     8.605	0	0	0	0	$BIN -f Exp/G8_I600_S50//53.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/53.txt 2>&1
48	:	1771318168.616	     8.873	0	0	0	0	$BIN -f Exp/G8_I600_S50//52.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/52.txt 2>&1
54	:	1771318169.766	     7.914	0	0	0	0	$BIN -f Exp/G8_I600_S50//58.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/58.txt 2>&1
50	:	1771318168.739	     9.255	0	0	0	0	$BIN -f Exp/G8_I600_S50//54.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/54.txt 2>&1
53	:	1771318169.385	     9.061	0	0	0	0	$BIN -f Exp/G8_I600_S50//57.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/57.txt 2>&1
55	:	1771318169.822	     9.154	0	0	0	0	$BIN -f Exp/G8_I600_S50//59.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/59.txt 2>&1
51	:	1771318168.908	    10.095	0	0	0	0	$BIN -f Exp/G8_I600_S50//55.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/55.txt 2>&1
56	:	1771318171.283	     8.115	0	0	0	0	$BIN -f Exp/G8_I600_S50//5.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/5.txt 2>&1
57	:	1771318172.001	     7.855	0	0	0	0	$BIN -f Exp/G8_I600_S50//60.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/60.txt 2>&1
58	:	1771318172.101	     9.356	0	0	0	0	$BIN -f Exp/G8_I600_S50//61.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/61.txt 2>&1
59	:	1771318172.978	     8.899	0	0	0	0	$BIN -f Exp/G8_I600_S50//62.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/62.txt 2>&1
60	:	1771318175.510	     7.358	0	0	0	0	$BIN -f Exp/G8_I600_S50//63.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/63.txt 2>&1
22	:	1771318158.310	    24.735	0	0	0	0	$BIN -f Exp/G8_I600_S50//29.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/29.txt 2>&1
61	:	1771318175.781	     8.128	0	0	0	0	$BIN -f Exp/G8_I600_S50//64.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/64.txt 2>&1
62	:	1771318175.859	     8.374	0	0	0	0	$BIN -f Exp/G8_I600_S50//65.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/65.txt 2>&1
64	:	1771318176.165	     8.207	0	0	0	0	$BIN -f Exp/G8_I600_S50//67.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/67.txt 2>&1
66	:	1771318176.457	     9.016	0	0	0	0	$BIN -f Exp/G8_I600_S50//69.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/69.txt 2>&1
68	:	1771318177.493	     8.282	0	0	0	0	$BIN -f Exp/G8_I600_S50//70.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/70.txt 2>&1
52	:	1771318169.173	    16.648	0	0	0	0	$BIN -f Exp/G8_I600_S50//56.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/56.txt 2>&1
65	:	1771318176.373	     9.648	0	0	0	0	$BIN -f Exp/G8_I600_S50//68.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/68.txt 2>&1
63	:	1771318175.989	    10.046	0	0	0	0	$BIN -f Exp/G8_I600_S50//66.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/66.txt 2>&1
69	:	1771318177.684	     8.684	0	0	0	0	$BIN -f Exp/G8_I600_S50//71.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/71.txt 2>&1
72	:	1771318178.982	     7.884	0	0	0	0	$BIN -f Exp/G8_I600_S50//74.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/74.txt 2>&1
71	:	1771318178.450	     8.442	0	0	0	0	$BIN -f Exp/G8_I600_S50//73.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/73.txt 2>&1
70	:	1771318178.001	     9.039	0	0	0	0	$BIN -f Exp/G8_I600_S50//72.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/72.txt 2>&1
67	:	1771318177.246	    10.977	0	0	0	0	$BIN -f Exp/G8_I600_S50//6.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/6.txt 2>&1
74	:	1771318179.403	    10.258	0	0	0	0	$BIN -f Exp/G8_I600_S50//76.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/76.txt 2>&1
76	:	1771318181.463	     8.389	0	0	0	0	$BIN -f Exp/G8_I600_S50//78.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/78.txt 2>&1
75	:	1771318179.863	    10.511	0	0	0	0	$BIN -f Exp/G8_I600_S50//77.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/77.txt 2>&1
77	:	1771318181.881	     8.659	0	0	0	0	$BIN -f Exp/G8_I600_S50//79.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/79.txt 2>&1
79	:	1771318183.048	     8.019	0	0	0	0	$BIN -f Exp/G8_I600_S50//80.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/80.txt 2>&1
78	:	1771318182.871	     8.343	0	0	0	0	$BIN -f Exp/G8_I600_S50//7.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/7.txt 2>&1
80	:	1771318183.913	     8.486	0	0	0	0	$BIN -f Exp/G8_I600_S50//81.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/81.txt 2>&1
82	:	1771318184.375	     8.611	0	0	0	0	$BIN -f Exp/G8_I600_S50//83.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/83.txt 2>&1
81	:	1771318184.238	     8.971	0	0	0	0	$BIN -f Exp/G8_I600_S50//82.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/82.txt 2>&1
84	:	1771318185.780	     8.851	0	0	0	0	$BIN -f Exp/G8_I600_S50//85.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/85.txt 2>&1
91	:	1771318187.044	     8.188	0	0	0	0	$BIN -f Exp/G8_I600_S50//91.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/91.txt 2>&1
85	:	1771318185.828	     9.409	0	0	0	0	$BIN -f Exp/G8_I600_S50//86.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/86.txt 2>&1
73	:	1771318179.006	    16.320	0	0	0	0	$BIN -f Exp/G8_I600_S50//75.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/75.txt 2>&1
83	:	1771318185.479	     9.884	0	0	0	0	$BIN -f Exp/G8_I600_S50//84.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/84.txt 2>&1
87	:	1771318186.039	     9.865	0	0	0	0	$BIN -f Exp/G8_I600_S50//88.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/88.txt 2>&1
89	:	1771318186.872	     9.620	0	0	0	0	$BIN -f Exp/G8_I600_S50//8.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/8.txt 2>&1
93	:	1771318189.666	     7.366	0	0	0	0	$BIN -f Exp/G8_I600_S50//93.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/93.txt 2>&1
92	:	1771318188.229	     8.840	0	0	0	0	$BIN -f Exp/G8_I600_S50//92.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/92.txt 2>&1
90	:	1771318186.896	    10.314	0	0	0	0	$BIN -f Exp/G8_I600_S50//90.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/90.txt 2>&1
86	:	1771318186.025	    11.366	0	0	0	0	$BIN -f Exp/G8_I600_S50//87.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/87.txt 2>&1
94	:	1771318189.858	     8.381	0	0	0	0	$BIN -f Exp/G8_I600_S50//94.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/94.txt 2>&1
88	:	1771318186.371	    12.473	0	0	0	0	$BIN -f Exp/G8_I600_S50//89.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/89.txt 2>&1
96	:	1771318190.546	     8.588	0	0	0	0	$BIN -f Exp/G8_I600_S50//96.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/96.txt 2>&1
97	:	1771318191.073	     9.035	0	0	0	0	$BIN -f Exp/G8_I600_S50//97.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/97.txt 2>&1
98	:	1771318191.221	     9.475	0	0	0	0	$BIN -f Exp/G8_I600_S50//98.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/98.txt 2>&1
99	:	1771318192.404	     8.911	0	0	0	0	$BIN -f Exp/G8_I600_S50//99.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/99.txt 2>&1
100	:	1771318192.992	     9.176	0	0	0	0	$BIN -f Exp/G8_I600_S50//9.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/9.txt 2>&1
95	:	1771318190.380	    12.265	0	0	0	0	$BIN -f Exp/G8_I600_S50//95.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/95.txt 2>&1
