Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
8	:	1771317739.284	     1.916	0	0	0	0	$BIN -f Exp/G8_I200_S50//16.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/16.txt 2>&1
1	:	1771317739.268	     2.000	0	0	0	0	$BIN -f Exp/G8_I200_S50//0.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/0.txt 2>&1
7	:	1771317739.282	     2.210	0	0	0	0	$BIN -f Exp/G8_I200_S50//15.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/15.txt 2>&1
22	:	1771317740.440	     1.210	0	0	0	0	$BIN -f Exp/G8_I200_S50//29.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/29.txt 2>&1
30	:	1771317740.697	     1.345	0	0	0	0	$BIN -f Exp/G8_I200_S50//36.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/36.txt 2>&1
27	:	1771317740.591	     1.484	0	0	0	0	$BIN -f Exp/G8_I200_S50//33.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/33.txt 2>&1
25	:	1771317740.584	     1.661	0	0	0	0	$BIN -f Exp/G8_I200_S50//31.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/31.txt 2>&1
34	:	1771317741.069	     1.191	0	0	0	0	$BIN -f Exp/G8_I200_S50//3.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/3.txt 2>&1
26	:	1771317740.588	     1.815	0	0	0	0	$BIN -f Exp/G8_I200_S50//32.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/32.txt 2>&1
36	:	1771317741.203	     1.332	0	0	0	0	$BIN -f Exp/G8_I200_S50//41.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/41.txt 2>&1
31	:	1771317740.705	     1.907	0	0	0	0	$BIN -f Exp/G8_I200_S50//37.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/37.txt 2>&1
37	:	1771317741.272	     1.342	0	0	0	0	$BIN -f Exp/G8_I200_S50//42.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/42.txt 2>&1
21	:	1771317740.312	     2.437	0	0	0	0	$BIN -f Exp/G8_I200_S50//28.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/28.txt 2>&1
32	:	1771317740.830	     1.935	0	0	0	0	$BIN -f Exp/G8_I200_S50//38.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/38.txt 2>&1
35	:	1771317741.079	     1.697	0	0	0	0	$BIN -f Exp/G8_I200_S50//40.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/40.txt 2>&1
38	:	1771317741.497	     1.282	0	0	0	0	$BIN -f Exp/G8_I200_S50//43.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/43.txt 2>&1
41	:	1771317742.079	     1.321	0	0	0	0	$BIN -f Exp/G8_I200_S50//46.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/46.txt 2>&1
40	:	1771317742.045	     1.484	0	0	0	0	$BIN -f Exp/G8_I200_S50//45.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/45.txt 2>&1
18	:	1771317739.308	     4.251	0	0	0	0	$BIN -f Exp/G8_I200_S50//25.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/25.txt 2>&1
42	:	1771317742.250	     1.552	0	0	0	0	$BIN -f Exp/G8_I200_S50//47.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/47.txt 2>&1
47	:	1771317742.618	     1.223	0	0	0	0	$BIN -f Exp/G8_I200_S50//51.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/51.txt 2>&1
45	:	1771317742.543	     1.349	0	0	0	0	$BIN -f Exp/G8_I200_S50//4.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/4.txt 2>&1
39	:	1771317741.655	     2.434	0	0	0	0	$BIN -f Exp/G8_I200_S50//44.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/44.txt 2>&1
44	:	1771317742.410	     1.694	0	0	0	0	$BIN -f Exp/G8_I200_S50//49.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/49.txt 2>&1
46	:	1771317742.615	     1.670	0	0	0	0	$BIN -f Exp/G8_I200_S50//50.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/50.txt 2>&1
50	:	1771317742.779	     1.572	0	0	0	0	$BIN -f Exp/G8_I200_S50//54.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/54.txt 2>&1
28	:	1771317740.594	     3.761	0	0	0	0	$BIN -f Exp/G8_I200_S50//34.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/34.txt 2>&1
49	:	1771317742.768	     1.639	0	0	0	0	$BIN -f Exp/G8_I200_S50//53.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/53.txt 2>&1
23	:	1771317740.464	     4.006	0	0	0	0	$BIN -f Exp/G8_I200_S50//2.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/2.txt 2>&1
51	:	1771317742.781	     1.775	0	0	0	0	$BIN -f Exp/G8_I200_S50//55.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/55.txt 2>&1
52	:	1771317743.406	     1.296	0	0	0	0	$BIN -f Exp/G8_I200_S50//56.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/56.txt 2>&1
53	:	1771317743.534	     1.171	0	0	0	0	$BIN -f Exp/G8_I200_S50//57.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/57.txt 2>&1
54	:	1771317743.564	     1.346	0	0	0	0	$BIN -f Exp/G8_I200_S50//58.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/58.txt 2>&1
56	:	1771317743.846	     1.068	0	0	0	0	$BIN -f Exp/G8_I200_S50//5.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/5.txt 2>&1
43	:	1771317742.265	     2.702	0	0	0	0	$BIN -f Exp/G8_I200_S50//48.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/48.txt 2>&1
59	:	1771317744.109	     1.171	0	0	0	0	$BIN -f Exp/G8_I200_S50//62.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/62.txt 2>&1
60	:	1771317744.289	     1.078	0	0	0	0	$BIN -f Exp/G8_I200_S50//63.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/63.txt 2>&1
61	:	1771317744.355	     1.046	0	0	0	0	$BIN -f Exp/G8_I200_S50//64.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/64.txt 2>&1
58	:	1771317744.094	     1.438	0	0	0	0	$BIN -f Exp/G8_I200_S50//61.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/61.txt 2>&1
64	:	1771317744.475	     1.284	0	0	0	0	$BIN -f Exp/G8_I200_S50//67.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/67.txt 2>&1
63	:	1771317744.413	     1.432	0	0	0	0	$BIN -f Exp/G8_I200_S50//66.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/66.txt 2>&1
67	:	1771317744.708	     1.318	0	0	0	0	$BIN -f Exp/G8_I200_S50//6.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/6.txt 2>&1
68	:	1771317744.914	     1.149	0	0	0	0	$BIN -f Exp/G8_I200_S50//70.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/70.txt 2>&1
65	:	1771317744.559	     1.690	0	0	0	0	$BIN -f Exp/G8_I200_S50//68.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/68.txt 2>&1
66	:	1771317744.705	     1.580	0	0	0	0	$BIN -f Exp/G8_I200_S50//69.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/69.txt 2>&1
72	:	1771317745.372	     1.174	0	0	0	0	$BIN -f Exp/G8_I200_S50//74.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/74.txt 2>&1
73	:	1771317745.406	     1.161	0	0	0	0	$BIN -f Exp/G8_I200_S50//75.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/75.txt 2>&1
57	:	1771317743.898	     2.675	0	0	0	0	$BIN -f Exp/G8_I200_S50//60.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/60.txt 2>&1
69	:	1771317744.918	     1.689	0	0	0	0	$BIN -f Exp/G8_I200_S50//71.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/71.txt 2>&1
74	:	1771317745.539	     1.080	0	0	0	0	$BIN -f Exp/G8_I200_S50//76.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/76.txt 2>&1
48	:	1771317742.752	     4.260	0	0	0	0	$BIN -f Exp/G8_I200_S50//52.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/52.txt 2>&1
62	:	1771317744.360	     2.713	0	0	0	0	$BIN -f Exp/G8_I200_S50//65.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/65.txt 2>&1
70	:	1771317744.971	     2.137	0	0	0	0	$BIN -f Exp/G8_I200_S50//72.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/72.txt 2>&1
17	:	1771317739.305	     8.047	0	0	0	0	$BIN -f Exp/G8_I200_S50//24.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/24.txt 2>&1
55	:	1771317743.807	     3.662	0	0	0	0	$BIN -f Exp/G8_I200_S50//59.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/59.txt 2>&1
83	:	1771317746.578	     0.983	0	0	0	0	$BIN -f Exp/G8_I200_S50//84.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/84.txt 2>&1
81	:	1771317746.554	     1.082	0	0	0	0	$BIN -f Exp/G8_I200_S50//82.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/82.txt 2>&1
24	:	1771317740.479	     7.203	0	0	0	0	$BIN -f Exp/G8_I200_S50//30.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/30.txt 2>&1
71	:	1771317745.288	     2.433	0	0	0	0	$BIN -f Exp/G8_I200_S50//73.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/73.txt 2>&1
78	:	1771317746.070	     1.661	0	0	0	0	$BIN -f Exp/G8_I200_S50//7.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/7.txt 2>&1
84	:	1771317746.610	     1.154	0	0	0	0	$BIN -f Exp/G8_I200_S50//85.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/85.txt 2>&1
85	:	1771317746.623	     1.148	0	0	0	0	$BIN -f Exp/G8_I200_S50//86.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/86.txt 2>&1
77	:	1771317746.031	     1.763	0	0	0	0	$BIN -f Exp/G8_I200_S50//79.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/79.txt 2>&1
79	:	1771317746.253	     1.588	0	0	0	0	$BIN -f Exp/G8_I200_S50//80.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/80.txt 2>&1
80	:	1771317746.290	     1.766	0	0	0	0	$BIN -f Exp/G8_I200_S50//81.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/81.txt 2>&1
33	:	1771317741.007	     7.146	0	0	0	0	$BIN -f Exp/G8_I200_S50//39.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/39.txt 2>&1
75	:	1771317745.766	     2.404	0	0	0	0	$BIN -f Exp/G8_I200_S50//77.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/77.txt 2>&1
88	:	1771317747.112	     1.200	0	0	0	0	$BIN -f Exp/G8_I200_S50//89.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/89.txt 2>&1
89	:	1771317747.358	     1.138	0	0	0	0	$BIN -f Exp/G8_I200_S50//8.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/8.txt 2>&1
90	:	1771317747.472	     1.138	0	0	0	0	$BIN -f Exp/G8_I200_S50//90.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/90.txt 2>&1
91	:	1771317747.569	     1.122	0	0	0	0	$BIN -f Exp/G8_I200_S50//91.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/91.txt 2>&1
86	:	1771317747.017	     1.703	0	0	0	0	$BIN -f Exp/G8_I200_S50//87.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/87.txt 2>&1
93	:	1771317747.687	     1.135	0	0	0	0	$BIN -f Exp/G8_I200_S50//93.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/93.txt 2>&1
95	:	1771317747.735	     1.170	0	0	0	0	$BIN -f Exp/G8_I200_S50//95.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/95.txt 2>&1
97	:	1771317747.774	     1.167	0	0	0	0	$BIN -f Exp/G8_I200_S50//97.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/97.txt 2>&1
87	:	1771317747.078	     1.865	0	0	0	0	$BIN -f Exp/G8_I200_S50//88.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/88.txt 2>&1
92	:	1771317747.640	     1.402	0	0	0	0	$BIN -f Exp/G8_I200_S50//92.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/92.txt 2>&1
98	:	1771317747.797	     1.560	0	0	0	0	$BIN -f Exp/G8_I200_S50//98.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/98.txt 2>&1
96	:	1771317747.767	     1.907	0	0	0	0	$BIN -f Exp/G8_I200_S50//96.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/96.txt 2>&1
76	:	1771317745.850	     4.026	0	0	0	0	$BIN -f Exp/G8_I200_S50//78.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/78.txt 2>&1
94	:	1771317747.725	     2.253	0	0	0	0	$BIN -f Exp/G8_I200_S50//94.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/94.txt 2>&1
82	:	1771317746.571	     4.192	0	0	0	0	$BIN -f Exp/G8_I200_S50//83.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/83.txt 2>&1
99	:	1771317747.844	     3.619	0	0	0	0	$BIN -f Exp/G8_I200_S50//99.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/99.txt 2>&1
29	:	1771317740.633	    11.114	0	0	0	0	$BIN -f Exp/G8_I200_S50//35.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/35.txt 2>&1
100	:	1771317748.061	    10.354	0	0	0	0	$BIN -f Exp/G8_I200_S50//9.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/9.txt 2>&1
