Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
40	:	1771315793.344	     2.377	0	0	0	0	$BIN -f Exp/G8_I200_S0//45.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/45.txt 2>&1
49	:	1771315794.015	     1.774	0	0	0	0	$BIN -f Exp/G8_I200_S0//53.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/53.txt 2>&1
52	:	1771315794.755	     1.125	0	0	0	0	$BIN -f Exp/G8_I200_S0//56.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/56.txt 2>&1
53	:	1771315794.784	     1.235	0	0	0	0	$BIN -f Exp/G8_I200_S0//57.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/57.txt 2>&1
51	:	1771315794.374	     1.819	0	0	0	0	$BIN -f Exp/G8_I200_S0//55.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/55.txt 2>&1
54	:	1771315794.796	     1.414	0	0	0	0	$BIN -f Exp/G8_I200_S0//58.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/58.txt 2>&1
58	:	1771315795.082	     1.184	0	0	0	0	$BIN -f Exp/G8_I200_S0//61.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/61.txt 2>&1
56	:	1771315794.960	     1.320	0	0	0	0	$BIN -f Exp/G8_I200_S0//5.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/5.txt 2>&1
63	:	1771315795.431	     0.966	0	0	0	0	$BIN -f Exp/G8_I200_S0//66.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/66.txt 2>&1
60	:	1771315795.170	     1.327	0	0	0	0	$BIN -f Exp/G8_I200_S0//63.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/63.txt 2>&1
62	:	1771315795.374	     1.299	0	0	0	0	$BIN -f Exp/G8_I200_S0//65.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/65.txt 2>&1
64	:	1771315795.524	     1.213	0	0	0	0	$BIN -f Exp/G8_I200_S0//67.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/67.txt 2>&1
65	:	1771315795.615	     1.444	0	0	0	0	$BIN -f Exp/G8_I200_S0//68.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/68.txt 2>&1
57	:	1771315795.030	     2.118	0	0	0	0	$BIN -f Exp/G8_I200_S0//60.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/60.txt 2>&1
69	:	1771315796.024	     1.193	0	0	0	0	$BIN -f Exp/G8_I200_S0//71.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/71.txt 2>&1
71	:	1771315796.214	     1.055	0	0	0	0	$BIN -f Exp/G8_I200_S0//73.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/73.txt 2>&1
73	:	1771315796.285	     1.179	0	0	0	0	$BIN -f Exp/G8_I200_S0//75.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/75.txt 2>&1
74	:	1771315796.403	     1.094	0	0	0	0	$BIN -f Exp/G8_I200_S0//76.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/76.txt 2>&1
55	:	1771315794.948	     2.631	0	0	0	0	$BIN -f Exp/G8_I200_S0//59.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/59.txt 2>&1
72	:	1771315796.271	     1.338	0	0	0	0	$BIN -f Exp/G8_I200_S0//74.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/74.txt 2>&1
67	:	1771315795.793	     1.920	0	0	0	0	$BIN -f Exp/G8_I200_S0//6.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/6.txt 2>&1
61	:	1771315795.330	     2.582	0	0	0	0	$BIN -f Exp/G8_I200_S0//64.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/64.txt 2>&1
66	:	1771315795.725	     2.290	0	0	0	0	$BIN -f Exp/G8_I200_S0//69.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/69.txt 2>&1
70	:	1771315796.198	     1.825	0	0	0	0	$BIN -f Exp/G8_I200_S0//72.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/72.txt 2>&1
68	:	1771315795.884	     2.320	0	0	0	0	$BIN -f Exp/G8_I200_S0//70.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/70.txt 2>&1
77	:	1771315796.745	     1.463	0	0	0	0	$BIN -f Exp/G8_I200_S0//79.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/79.txt 2>&1
80	:	1771315797.220	     1.145	0	0	0	0	$BIN -f Exp/G8_I200_S0//81.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/81.txt 2>&1
46	:	1771315793.767	     4.789	0	0	0	0	$BIN -f Exp/G8_I200_S0//50.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/50.txt 2>&1
83	:	1771315797.501	     1.090	0	0	0	0	$BIN -f Exp/G8_I200_S0//84.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/84.txt 2>&1
78	:	1771315797.064	     1.656	0	0	0	0	$BIN -f Exp/G8_I200_S0//7.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/7.txt 2>&1
85	:	1771315797.612	     1.214	0	0	0	0	$BIN -f Exp/G8_I200_S0//86.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/86.txt 2>&1
89	:	1771315798.027	     1.118	0	0	0	0	$BIN -f Exp/G8_I200_S0//8.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/8.txt 2>&1
87	:	1771315797.916	     1.233	0	0	0	0	$BIN -f Exp/G8_I200_S0//88.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/88.txt 2>&1
82	:	1771315797.470	     1.872	0	0	0	0	$BIN -f Exp/G8_I200_S0//83.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/83.txt 2>&1
13	:	1771315790.390	     9.355	0	0	0	0	$BIN -f Exp/G8_I200_S0//20.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/20.txt 2>&1
93	:	1771315798.560	     1.337	0	0	0	0	$BIN -f Exp/G8_I200_S0//93.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/93.txt 2>&1
88	:	1771315798.018	     1.889	0	0	0	0	$BIN -f Exp/G8_I200_S0//89.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/89.txt 2>&1
92	:	1771315798.371	     1.585	0	0	0	0	$BIN -f Exp/G8_I200_S0//92.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/92.txt 2>&1
90	:	1771315798.208	     1.750	0	0	0	0	$BIN -f Exp/G8_I200_S0//90.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/90.txt 2>&1
95	:	1771315798.723	     1.447	0	0	0	0	$BIN -f Exp/G8_I200_S0//95.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/95.txt 2>&1
96	:	1771315798.831	     1.352	0	0	0	0	$BIN -f Exp/G8_I200_S0//96.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/96.txt 2>&1
75	:	1771315796.503	     3.700	0	0	0	0	$BIN -f Exp/G8_I200_S0//77.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/77.txt 2>&1
98	:	1771315799.152	     1.143	0	0	0	0	$BIN -f Exp/G8_I200_S0//98.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/98.txt 2>&1
99	:	1771315799.347	     1.055	0	0	0	0	$BIN -f Exp/G8_I200_S0//99.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/99.txt 2>&1
97	:	1771315799.149	     1.491	0	0	0	0	$BIN -f Exp/G8_I200_S0//97.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/97.txt 2>&1
79	:	1771315797.153	     3.587	0	0	0	0	$BIN -f Exp/G8_I200_S0//80.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/80.txt 2>&1
91	:	1771315798.211	     3.252	0	0	0	0	$BIN -f Exp/G8_I200_S0//91.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/91.txt 2>&1
84	:	1771315797.586	     3.950	0	0	0	0	$BIN -f Exp/G8_I200_S0//85.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/85.txt 2>&1
100	:	1771315799.752	     2.096	0	0	0	0	$BIN -f Exp/G8_I200_S0//9.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/9.txt 2>&1
50	:	1771315794.126	     7.736	0	0	0	0	$BIN -f Exp/G8_I200_S0//54.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/54.txt 2>&1
86	:	1771315797.719	     4.492	0	0	0	0	$BIN -f Exp/G8_I200_S0//87.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/87.txt 2>&1
94	:	1771315798.594	     4.882	0	0	0	0	$BIN -f Exp/G8_I200_S0//94.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/94.txt 2>&1
76	:	1771315796.677	     7.688	0	0	0	0	$BIN -f Exp/G8_I200_S0//78.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/78.txt 2>&1
81	:	1771315797.276	     7.979	0	0	0	0	$BIN -f Exp/G8_I200_S0//82.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/82.txt 2>&1
59	:	1771315795.156	    10.980	0	0	0	0	$BIN -f Exp/G8_I200_S0//62.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/62.txt 2>&1
