Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
25	:	1771317327.358	     4.799	0	0	0	0	$BIN -f Exp/G6_I400_S50//31.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/31.txt 2>&1
33	:	1771317327.981	     4.262	0	0	0	0	$BIN -f Exp/G6_I400_S50//39.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/39.txt 2>&1
30	:	1771317327.598	     4.652	0	0	0	0	$BIN -f Exp/G6_I400_S50//36.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/36.txt 2>&1
34	:	1771317328.022	     4.266	0	0	0	0	$BIN -f Exp/G6_I400_S50//3.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/3.txt 2>&1
32	:	1771317327.806	     4.687	0	0	0	0	$BIN -f Exp/G6_I400_S50//38.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/38.txt 2>&1
17	:	1771317322.670	    10.055	0	0	0	0	$BIN -f Exp/G6_I400_S50//24.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/24.txt 2>&1
38	:	1771317328.572	     4.240	0	0	0	0	$BIN -f Exp/G6_I400_S50//43.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/43.txt 2>&1
31	:	1771317327.700	     5.417	0	0	0	0	$BIN -f Exp/G6_I400_S50//37.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/37.txt 2>&1
35	:	1771317328.132	     5.064	0	0	0	0	$BIN -f Exp/G6_I400_S50//40.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/40.txt 2>&1
28	:	1771317327.570	     7.062	0	0	0	0	$BIN -f Exp/G6_I400_S50//34.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/34.txt 2>&1
40	:	1771317331.347	     4.302	0	0	0	0	$BIN -f Exp/G6_I400_S50//45.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/45.txt 2>&1
37	:	1771317328.430	     7.391	0	0	0	0	$BIN -f Exp/G6_I400_S50//42.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/42.txt 2>&1
42	:	1771317331.933	     4.031	0	0	0	0	$BIN -f Exp/G6_I400_S50//47.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/47.txt 2>&1
27	:	1771317327.565	     8.503	0	0	0	0	$BIN -f Exp/G6_I400_S50//33.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/33.txt 2>&1
46	:	1771317332.248	     4.287	0	0	0	0	$BIN -f Exp/G6_I400_S50//50.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/50.txt 2>&1
45	:	1771317332.165	     4.387	0	0	0	0	$BIN -f Exp/G6_I400_S50//4.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/4.txt 2>&1
41	:	1771317331.754	     4.804	0	0	0	0	$BIN -f Exp/G6_I400_S50//46.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/46.txt 2>&1
47	:	1771317332.255	     4.626	0	0	0	0	$BIN -f Exp/G6_I400_S50//51.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/51.txt 2>&1
43	:	1771317332.008	     5.064	0	0	0	0	$BIN -f Exp/G6_I400_S50//48.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/48.txt 2>&1
48	:	1771317332.293	     4.851	0	0	0	0	$BIN -f Exp/G6_I400_S50//52.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/52.txt 2>&1
51	:	1771317332.818	     4.450	0	0	0	0	$BIN -f Exp/G6_I400_S50//55.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/55.txt 2>&1
29	:	1771317327.579	     9.766	0	0	0	0	$BIN -f Exp/G6_I400_S50//35.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/35.txt 2>&1
49	:	1771317332.498	     5.166	0	0	0	0	$BIN -f Exp/G6_I400_S50//53.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/53.txt 2>&1
52	:	1771317333.123	     4.609	0	0	0	0	$BIN -f Exp/G6_I400_S50//56.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/56.txt 2>&1
53	:	1771317333.201	     5.019	0	0	0	0	$BIN -f Exp/G6_I400_S50//57.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/57.txt 2>&1
36	:	1771317328.232	    10.394	0	0	0	0	$BIN -f Exp/G6_I400_S50//41.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/41.txt 2>&1
44	:	1771317332.140	     7.021	0	0	0	0	$BIN -f Exp/G6_I400_S50//49.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/49.txt 2>&1
54	:	1771317334.638	     4.752	0	0	0	0	$BIN -f Exp/G6_I400_S50//58.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/58.txt 2>&1
55	:	1771317335.655	     4.516	0	0	0	0	$BIN -f Exp/G6_I400_S50//59.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/59.txt 2>&1
57	:	1771317335.969	     4.694	0	0	0	0	$BIN -f Exp/G6_I400_S50//60.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/60.txt 2>&1
50	:	1771317332.732	     8.199	0	0	0	0	$BIN -f Exp/G6_I400_S50//54.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/54.txt 2>&1
60	:	1771317336.558	     4.514	0	0	0	0	$BIN -f Exp/G6_I400_S50//63.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/63.txt 2>&1
61	:	1771317336.562	     4.575	0	0	0	0	$BIN -f Exp/G6_I400_S50//64.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/64.txt 2>&1
58	:	1771317336.073	     5.292	0	0	0	0	$BIN -f Exp/G6_I400_S50//61.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/61.txt 2>&1
62	:	1771317336.887	     4.514	0	0	0	0	$BIN -f Exp/G6_I400_S50//65.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/65.txt 2>&1
56	:	1771317335.826	     5.589	0	0	0	0	$BIN -f Exp/G6_I400_S50//5.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/5.txt 2>&1
66	:	1771317337.350	     4.277	0	0	0	0	$BIN -f Exp/G6_I400_S50//69.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/69.txt 2>&1
59	:	1771317336.540	     5.414	0	0	0	0	$BIN -f Exp/G6_I400_S50//62.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/62.txt 2>&1
63	:	1771317337.077	     4.897	0	0	0	0	$BIN -f Exp/G6_I400_S50//66.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/66.txt 2>&1
67	:	1771317337.668	     4.459	0	0	0	0	$BIN -f Exp/G6_I400_S50//6.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/6.txt 2>&1
68	:	1771317337.736	     4.569	0	0	0	0	$BIN -f Exp/G6_I400_S50//70.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/70.txt 2>&1
65	:	1771317337.274	     5.311	0	0	0	0	$BIN -f Exp/G6_I400_S50//68.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/68.txt 2>&1
64	:	1771317337.150	     5.563	0	0	0	0	$BIN -f Exp/G6_I400_S50//67.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/67.txt 2>&1
69	:	1771317338.225	     4.815	0	0	0	0	$BIN -f Exp/G6_I400_S50//71.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/71.txt 2>&1
71	:	1771317339.166	     4.662	0	0	0	0	$BIN -f Exp/G6_I400_S50//73.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/73.txt 2>&1
72	:	1771317339.395	     4.589	0	0	0	0	$BIN -f Exp/G6_I400_S50//74.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/74.txt 2>&1
73	:	1771317340.176	     4.277	0	0	0	0	$BIN -f Exp/G6_I400_S50//75.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/75.txt 2>&1
74	:	1771317340.667	     4.319	0	0	0	0	$BIN -f Exp/G6_I400_S50//76.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/76.txt 2>&1
70	:	1771317338.632	     6.440	0	0	0	0	$BIN -f Exp/G6_I400_S50//72.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/72.txt 2>&1
76	:	1771317341.078	     4.540	0	0	0	0	$BIN -f Exp/G6_I400_S50//78.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/78.txt 2>&1
78	:	1771317341.370	     4.323	0	0	0	0	$BIN -f Exp/G6_I400_S50//7.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/7.txt 2>&1
75	:	1771317340.939	     5.044	0	0	0	0	$BIN -f Exp/G6_I400_S50//77.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/77.txt 2>&1
80	:	1771317341.420	     4.678	0	0	0	0	$BIN -f Exp/G6_I400_S50//81.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/81.txt 2>&1
82	:	1771317341.959	     4.184	0	0	0	0	$BIN -f Exp/G6_I400_S50//83.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/83.txt 2>&1
77	:	1771317341.143	     5.025	0	0	0	0	$BIN -f Exp/G6_I400_S50//79.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/79.txt 2>&1
79	:	1771317341.407	     4.773	0	0	0	0	$BIN -f Exp/G6_I400_S50//80.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/80.txt 2>&1
81	:	1771317341.632	     5.388	0	0	0	0	$BIN -f Exp/G6_I400_S50//82.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/82.txt 2>&1
86	:	1771317342.590	     4.577	0	0	0	0	$BIN -f Exp/G6_I400_S50//87.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/87.txt 2>&1
87	:	1771317342.719	     4.809	0	0	0	0	$BIN -f Exp/G6_I400_S50//88.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/88.txt 2>&1
88	:	1771317343.046	     4.483	0	0	0	0	$BIN -f Exp/G6_I400_S50//89.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/89.txt 2>&1
85	:	1771317342.310	     5.401	0	0	0	0	$BIN -f Exp/G6_I400_S50//86.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/86.txt 2>&1
83	:	1771317341.978	     5.886	0	0	0	0	$BIN -f Exp/G6_I400_S50//84.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/84.txt 2>&1
90	:	1771317343.991	     5.054	0	0	0	0	$BIN -f Exp/G6_I400_S50//90.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/90.txt 2>&1
89	:	1771317343.834	     5.714	0	0	0	0	$BIN -f Exp/G6_I400_S50//8.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/8.txt 2>&1
99	:	1771317346.172	     3.799	0	0	0	0	$BIN -f Exp/G6_I400_S50//99.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/99.txt 2>&1
94	:	1771317345.625	     4.430	0	0	0	0	$BIN -f Exp/G6_I400_S50//94.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/94.txt 2>&1
95	:	1771317345.700	     4.727	0	0	0	0	$BIN -f Exp/G6_I400_S50//95.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/95.txt 2>&1
96	:	1771317345.988	     4.649	0	0	0	0	$BIN -f Exp/G6_I400_S50//96.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/96.txt 2>&1
97	:	1771317346.104	     4.915	0	0	0	0	$BIN -f Exp/G6_I400_S50//97.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/97.txt 2>&1
92	:	1771317344.992	     6.353	0	0	0	0	$BIN -f Exp/G6_I400_S50//92.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/92.txt 2>&1
98	:	1771317346.148	     6.298	0	0	0	0	$BIN -f Exp/G6_I400_S50//98.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/98.txt 2>&1
100	:	1771317346.186	     7.182	0	0	0	0	$BIN -f Exp/G6_I400_S50//9.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/9.txt 2>&1
91	:	1771317344.460	     8.970	0	0	0	0	$BIN -f Exp/G6_I400_S50//91.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/91.txt 2>&1
84	:	1771317342.132	    13.980	0	0	0	0	$BIN -f Exp/G6_I400_S50//85.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/85.txt 2>&1
93	:	1771317345.077	    11.661	0	0	0	0	$BIN -f Exp/G6_I400_S50//93.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/93.txt 2>&1
39	:	1771317328.581	   135.123	0	0	0	0	$BIN -f Exp/G6_I400_S50//44.csv -opt 2 -n 30 -t 10 -v 0 >"$OUT_DIR"/44.txt 2>&1
